time_modified,time_published,editors_choice,title,shipping,hotness,picture_url,price,uuid,url,description,category
,2018-01-02T06:39:29-05:00,,Better Homes and Gardens Kelsey Loft Bed,free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fpt7w5t92svxn6ag7v31",$109,2170013,https://www.dealnews.com/Better-Homes-and-Gardens-Kelsey-Loft-Bed-for-109-free-shipping/2170013.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170013"">Better Homes and Gardens Kelsey Twin Metal Loft Bed</a> in Black or White for <strong>$109.20</strong> with <strong>free shipping</strong>. That's $11 under our May mention and the lowest price we could find now by $8. It accommodates a twin mattress and features a weight capacity of 200 lbs.",BED & BATH
,2018-01-02T06:38:25-05:00,,Rubbermaid Collapsible Cargo Crate,$5 shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vix51zlvnn4ggnpeaam3",$50,2170004,https://www.dealnews.com/Rubbermaid-Collapsible-Cargo-Crate-for-50-5-s-h/2170004.html,"Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170004"">Rubbermaid Collapsible Cargo Crate</a> for <strong>$49.99</strong> plus <strong>$5</strong> for shipping. That's $50 off and the lowest price we could find. It features a retractable handle, measures 15"" x 17.75"" x 18.37"", and has a weight capacity of 40 lbs. Deal ends today.",HOME & GARDEN
2018-01-02T12:14:12-05:00,,,Kind Healthy Grains Granola Bars 15-Pack,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xqvtune50jl1kcucgvhu",$7,2170007,https://www.dealnews.com/Kind-Healthy-Grains-Granola-Bars-15-Pack-for-7-free-shipping/2170007.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170007"">Kind Healthy Grains 1.2-oz. Granola Bars 15-Bar Pack</a> in Vanialla Blueberry for $7.26. Check out via Subscribe & Save to cut that to <strong>$6.90</strong> and bag <strong>free shipping</strong>. That's tied with our November mention and a buck below what you'd pay for this quantity at a local store. These bars are gluten-free.<br>
<br>
Be sure to cancel Subscribe & Save once your order ships to avoid being billed for subsequent shipments.",GROCERIES
2018-01-02T21:56:52-05:00,,,Stamina ATS Air Rower,$5 shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mdhvblbwn38cfzukbag1",$220,2170001,https://www.dealnews.com/Stamina-ATS-Air-Rower-for-220-5-s-h/2170001.html,"As one of its daily deals, Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170001"">Stamina ATS Air Rower</a> in Black/Blue for <strong>$219.99</strong> plus <strong>$5</strong> for shipping. That's the lowest price we could find by $74. This wind-resistance rowing machine features a multi-function monitor, adjustable foot straps, and a foldable frame. Deal ends today.",EXERCISE EQUIPMENT
2018-01-02T21:53:33-05:00,,,4M Paint Your Own Mini Tea Set,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mof58xvdiu2lartwclxe",$3 w/ $25 purchase,2169998,https://www.dealnews.com/4-M-Paint-Your-Own-Mini-Tea-Set-for-3-w-25-purchase-free-shipping/2169998.html,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169998"">4M Paint Your Own Mini Tea Set</a> for <strong>$2.83</strong> with <strong>free shipping</strong>. That's $2 off and the lowest price we could find.<br>
<br>
Note: This is part of the Amazon ""add-on"" program and can only be purchased with orders of $25 or more.",TOYS & HOBBIES
2018-01-02T21:53:11-05:00,,,"T-fal Nonstick 5"" One Egg Wonder Fry Pan",free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ajp3qkqoedg2uclfcnwy",$4 w/ $25 purchase,2169977,https://www.dealnews.com/T-fal-Nonstick-5-One-Egg-Wonder-Fry-Pan-for-4-w-25-purchase-free-shipping/2169977.html,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169977"">T-fal Nonstick 4.75"" One Egg Wonder Fry Pan</a> for <strong>$4.12</strong> with <strong>free shipping</strong>. That's the lowest price we could find by a buck. It features aluminum construction and is dishwasher safe.<br>
<br>
Note: This is part of the Amazon ""add-on"" program and can only be purchased with orders of $25 or more.",KITCHEN
2018-01-02T21:51:32-05:00,,,The Board Dudes Magnetic Dry-Erase Calendar,pickup at Fry's,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mv2vkzugossqknrwzipd",$5,2169995,https://www.dealnews.com/The-Board-Dudes-Magnetic-Dry-Erase-Calendar-for-5-pickup-at-Frys/2169995.html,"Available for in-store pickup only, Fry's offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169995"">The Board Dudes 16"" x 20"" Aluminum-Framed Magnetic Dry-Erase Calendar</a> for <strong>$5.49</strong>. That's tied with our mention from last week and the lowest price we could find now by around $2. It includes a black dry-erase marker and two magnets.",SUPPLIES
,2018-01-02T06:20:11-05:00,,Paw Patrol Rubble and Sea Turtles Rescue Set,free shipping,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oifkknnfv1jec9ekwawj",$6 w/ $25 purchase,2169992,https://www.dealnews.com/Paw-Patrol-Rubble-and-Sea-Turtles-Rescue-Set-for-6-w-25-purchase-free-shipping/2169992.html,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169992"">Paw Patrol Rubble and Sea Turtles Rescue Set</a> for <strong>$6</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",TOYS & HOBBIES
2018-01-02T21:44:26-05:00,,,Hamilton Beach Belgian Waffle Maker,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rju1frzpzpu73fuzjqfj",$18,2169983,https://www.dealnews.com/Hamilton-Beach-Belgian-Waffle-Maker-for-18-free-shipping-w-Prime/2169983.html,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169983"">Hamilton Beach Belgian Waffle Maker</a> for <strong>$18.99</strong> with <strong>free shipping</strong>. That's $9 off and the lowest price we could find. It features non-stick grids, light indicators, and browning controls.",SMALL APPLIANCES
2018-01-02T15:27:49-05:00,,,Prepworks by Progressive Onion Chopper,free shipping w/ Prime,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zv0rzcsvjxwygvnaus88",$12,2169980,https://www.dealnews.com/Prepworks-by-Progressive-Onion-Chopper-for-12-free-shipping-w-Prime/2169980.html,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169980"">Prepworks by Progressive Onion Chopper</a> for <strong>$11.63</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2.",KITCHEN
2018-01-02T21:39:22-05:00,,True,NordicTrack Commercial Vr21 Recumbent Bike,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mayuwevo2ubrkv5t9bwg",$550,2169968,https://www.dealnews.com/Nordic-Track-Commercial-Vr21-Recumbent-Bike-for-550-free-shipping/2169968.html,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169968"">NordicTrack Commercial Vr21 Recumbent Bike</a> for <strong>$549.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $178. It measures 59"" x 22.25"" x 52"" and features a 5"" backlit display, 23-lb. flywheel, 25 resistance levels, 32 workout apps, a heart rate monitor with wireless chest strap, tablet holder, and a 350-lb. capacity. Deal ends today.",EXERCISE EQUIPMENT
,2018-01-02T06:03:30-05:00,,NordicTrack SE9i Elliptical Trainer,free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x0iq1kodelgpcvmgpo7p","$1,029",2169965,https://www.dealnews.com/Nordic-Track-SE9-i-Elliptical-Trainer-for-1-029-free-shipping/2169965.html,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169965"">NordicTrack Spacesaver SE9i Elliptical Trainer</a> for <strong>$1,029</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $220. It features heart rate monitor, 18"" stride length, 24 digital resistance levels, vertical SpaceSaver design, iFit coach ready, 0- to 10-degree adjustable incline, water bottle holder, soft touch upper body grips, and transport wheels. Deal ends today.",EXERCISE EQUIPMENT
,2018-01-02T06:01:03-05:00,,"Refurb LG 34"" 1080p IPS LED LCD Display",free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qlreevnkbkyohhlyntas",$253,2169974,https://www.dealnews.com/Refurb-LG-34-1080-p-IPS-LED-LCD-Display-for-253-free-shipping/2169974.html,"Newegg offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169974"">LG 34"" 1080p IPS LED-Backlit LCD Monitor</a> for $257.99. Coupon code ""RTHRSBLS5"" cuts it to <strong>$252.99</strong>. With <strong>free shipping</strong>, that's $27 under the lowest price we could find for a new one. It features a 2560x1080 native resolution, 5ms response time, and two HDMI inputs. Deal ends January 3.<br>
<br>
Note: A 90-day warranty applies, although it is unclear who backs it.",MONITORS
2018-01-02T21:37:12-05:00,,,Aldo Sale,free shipping w/ $50,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tdq5ymizxzg3pr7iwaeo",50% off,2169971,https://www.dealnews.com/Aldo-Sale-50-off-free-shipping-w-50/2169971.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169971"">Aldo</a> takes <b>50% off</b> the original price of a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091863,2169971"">men's</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091896,2169971"">women's shoes and accessories</a>. Shipping adds <strong>$5</strong>, but orders of $50 or more receive free shipping. That's the best discount we've seen from Aldo this year.",SHOES
2018-01-02T21:36:55-05:00,,,"Mainstays 3-in-1 70"" TV Stand",free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wcrp1p8yozcxgsgtedcp",$65,2169959,https://www.dealnews.com/Mainstays-3-in-1-70-TV-Stand-for-65-free-shipping/2169959.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169959"">Mainstays 3-in-1 TV Stand for TVs up to 70""</a> for <strong>$64.99</strong> with <strong>free shipping</strong>. That's the best price we could find by $14. It features swivel, wall, or tabletop mounting options, and features two shelves.",TV STANDS
2018-01-02T08:28:34-05:00,,,Refurb Unlocked iPhone 7 32GB Smartphone,free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfdwnoqadsrremt0ptpz",$460,2169947,https://www.dealnews.com/Refurb-Unlocked-iPhone-7-32-GB-Smartphone-for-460-free-shipping/2169947.html,"MyWit via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169947"">Unlocked Apple iPhone 7 32GB Smartphone</a> in several colors (Black pictured) for <strong>$459.99</strong> with <strong>free shipping</strong>. That's tied with our November mention and $89 under the lowest price we could find for it new.<br>
<br>
Note: This phone doesn't include a SIM card, headphones, original box, or warranty.",APPLE IPHONES
2018-01-02T07:52:36-05:00,,,Webroot AntiVirus 2018 5-Device for PC/Mac,free shipping w/ Prime,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/guzdzwjw1jldruwzhca8",$25,2169956,https://www.dealnews.com/Webroot-Anti-Virus-2018-5-Device-for-PC-Mac-for-25-free-shipping-w-Prime/2169956.html,"As one of its daily deals, Amazon offers Prime members <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169956"">Webroot SecureAnywhere Internet Security Complete + AntiVirus 2018 5-Device 1-Year for Windows and Mac</a> for <strong>$24.99</strong> with <strong>free shipping</strong>. (Downloads are also available for the same price.) That's the lowest price we could find by $5. Deal ends today.",SOFTWARE
2018-01-02T21:35:55-05:00,,,Scivation Xtend BCAA Powder 30-Serving Tub,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zf0nbmdbj9sdztwsbgsj",$15,2169962,https://www.dealnews.com/Scivation-Xtend-BCAA-Powder-30-Serving-Tub-for-15-free-shipping/2169962.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169962"">Scivation Xtend BCAA Powder 30-Serving Tub</a> in Blue Raspberry for <strong>$14.69</strong> with <strong>free shipping</strong> via the steps below. That's the lowest price we could find by $14. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169962"">Scivation Xtend BCAA Powder 30-Serving Tub</a> for $20.99
 </li>
 <li>clip the 15% off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <strong>$14.69</strong> with <strong>free shipping</strong>
 </li>
</ol>
Be sure to cancel your subscription once your order ships to avoid being billed for further shipments.",SUPPLEMENTS
2018-01-02T21:34:33-05:00,,,McCafe Premium Roast Coffee K-Cup 100-Pack,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wbriemlqlc61thfnsyph",$32,2169953,https://www.dealnews.com/Mc-Cafe-Premium-Roast-Coffee-K-Cup-100-Pack-for-32-free-shipping/2169953.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169953"">McCafe Coffee K-Cup 100-Pack</a> in Premium Roast for <strong>$31.98</strong> with <strong>free shipping</strong> via the steps the below. That's around $8 less than you'd pay in local warehouse clubs. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169953"">McCafe Coffee K-Cup 100-Pack</a> for $39.98
 </li>
 <li>clip the 15% off coupon on the product page
 </li>
 <li>order via Subscribe &amp; Save for a final price of <strong>$31.98</strong>
 </li>
</ol>
Note: Be sure to cancel Subscribe & Save once your order ships or you'll be billed for subsequent shipments.",COFFEE
2018-01-02T21:33:57-05:00,,,Kindle eBooks at Amazon,,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/amlmw5tzlitr1xbns1mg","Up to 92% off, from $1",2169944,https://www.dealnews.com/Kindle-eBooks-at-Amazon-Up-to-92-off-from-1/2169944.html,"As one of its daily deals, Amazon takes <strong>up to 92% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169944"">Kindle eBooks</a>, with deals starting from <strong>99 cents</strong>. Featured titles include <i>We're Going to Need More Wine: Stories That Are Funny, Complicated, and True</i> (pictured), <i>Wives of War</i>, and <i>Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values</i>. Deal ends today.",EBOOKS
2018-01-02T21:33:21-05:00,,,"Pisen Hand Warmer & 7,500mAh Power Bank",free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vp4wlfpriwdtuttyuvh0",$22,2169935,https://www.dealnews.com/Pisen-Hand-Warmer-7-500-m-Ah-Power-Bank-for-22-free-shipping/2169935.html,"Pisen Electronics via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169935"">Pisen Hand Warmer and 7,500mAh Power Bank</a> in <del>Blue</del> Pink (pictured) or Silver for $25.99. Coupon code ""AFOK6CF5"" cuts that price to <s>$21.59</s>. With <strong>free shipping</strong>, that's $5 off and the lowest price we could find, although we saw it for $2 less a month ago. It features constant temperature on both sides. Deal ends January 5.<br>
<br>
<i>Update</i>: The price now drops to <strong>$20.79</strong> after coupon.",PORTABLE POWER BANKS
,2018-01-02T05:18:48-05:00,,Homgeek 6-Quart Programmable Pressure Cooker,free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ddwyay0esgbanjjuroc5",$56,2169923,https://www.dealnews.com/Homgeek-6-Quart-Programmable-Pressure-Cooker-for-56-free-shipping/2169923.html,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169923"">Homgeek 6-Quart 1000-watt Programmable Pressure Cooker</a> for <strong>$55.99</strong> with <strong>free shipping</strong>. That's $24 off and the best price we could find. (It's also $3 less than what you'd pay for a similar cooker elsewhere.) It features a removable lid, security protection, LED screen, and 24-hours delayed cooking timer.<br>
<br>
The countdown timer on the product page does not reflect an actual expiration time and resets daily.",SMALL APPLIANCES
,2018-01-02T05:03:07-05:00,,Bodybuilding.com Signature Products,free shipping w/ $49,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ttsoctglzrgtbcucvntb",25% off,2169917,https://www.dealnews.com/Bodybuilding.com-Signature-Products-25-off-free-shipping-w-49/2169917.html,"Bodybuilding.com offers takes <strong>25% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091848,2169917"">signature products</a>. (Price drops in cart.) Shipping adds around <strong>$4</strong>, although orders of $49 and over bag free shipping. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091842,2169917"">Bodybuilding Signature Fish Oil 100-Softgel Tub</a> for <strong>$10.49</strong> ($4 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169917"">Bodybuilding Signature Micronized Glutamine 100-Serving Tub</a> for <strong>$14.99</strong> (pictured, $5 off)
 </li>
</ul>",SUPPLEMENTS
2018-01-02T21:33:04-05:00,,,Vensmile Ultrasonic Pest Repeller,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d9we5mogsynytw04qx2r",$21,2169929,https://www.dealnews.com/Vensmile-Ultrasonic-Pest-Repeller-for-21-free-shipping/2169929.html,"Linger via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169929"">Vensmile Ultrasonic Pest Repeller</a> for $32.90. Coupon code ""UQOE9WV2"" cuts it <strong>$21.38</strong>. With <strong>free shipping</strong>, that's a buck under our mention from six days ago, $39 off, and the lowest price we could find. This device claims to repel mice, roaches, and other pests via a high impact pressure wave and 25KHz to 60KHz changing ultrasonic sounds. It features a 4-function switch and coverage measuring 5,000 to 6,000 feet. Deal ends January 8.",HOME & GARDEN
2018-01-02T21:29:28-05:00,,,Optimum Nutrition at Amazon,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tiztud1ytzdtsmt8sutx",Up to 30% off + 5% off,2169914,https://www.dealnews.com/Optimum-Nutrition-at-Amazon-Up-to-30-off-5-off-free-shipping/2169914.html,"As one of its daily deals, Amazon cuts <strong>up to 30% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091845,2169914"">Optimum Nutrition</a>. Plus, take an <strong>extra 5% off</strong> and bag <strong>free shipping</strong> when you check out via Subscribe & Save. (Select items also offer larger discounts to Prime members, noted on their product pages.) Deal ends today. A couple of best bets, with prices after Subscribe & Save:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169914"">Optimum Nutrition On Protein 1.6-lbs. Energy Powder</a> for <strong>$10.48</strong> (pictured, low by $2)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091836,2169914"">Optimum Nutrition On Greek Yogurt 14-Serving Protein Smoothie</a> for <strong>$13.29</strong> (low by $11)
 </li>
</ul>
Note: Be sure to cancel your subscription after your order arrives to avoid being billed for subsequent shipments.",SUPPLEMENTS
2018-01-02T21:28:27-05:00,,,12 Soylent Meal Replacement 14-oz. Bottles,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uw5smzpsbuda0ua3xgcg",$24,2169905,https://www.dealnews.com/12-Soylent-Meal-Replacement-14-oz.-Bottles-for-24-free-shipping/2169905.html,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169905"">Soylent 2.0 Ready-to-Drink Meal Replacement 14-oz. Bottle 12-Pack</a> in Cacao or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091830,2169905"">Cafe Coffiest</a> for $25.35. Checkout via Subscribe & Save to drop it to <strong>$24.08</strong>. With <strong>free shipping</strong>, that's the lowest price we could find now by $8, although we saw them for $2 less last August. Each 14-oz. bottle contains 400 calories and purportedly provides 20% of your daily nutritional needs. It does not require refrigeration. Deal ends today.<br>
<br>
Note: Be sure to cancel Subscribe & Save after your order ships to avoid being billed for subsequent shipments.",GROCERIES
2018-01-02T21:27:31-05:00,,True,Nordic Track C 700 Treadmill,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hfd3rnuj2zcujlzduoxv",$550,2169911,https://www.dealnews.com/Nordic-Track-C-700-Treadmill-for-550-free-shipping/2169911.html,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169911"">Nordic Track C 700 Treadmill</a> for <strong>$549.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $249. It folds for easy storage, and features a 20"" x 55"" tread belt, 20 workout apps, iFit compatibility, and multi-window LED display. Deal ends today.",EXERCISE EQUIPMENT
2018-01-02T14:51:11-05:00,,,Dick's Sporting Goods End of Season Sale,free shipping w/ $25,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/spwy1ltmylu9bmbiucj6",Up to 50% off,2169896,https://www.dealnews.com/Dicks-Sporting-Goods-End-of-Season-Sale-Up-to-50-off-free-shipping-w-25/2169896.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091818,2169896"">Dick's Sporting Goods</a> takes <strong>up to 50% off</strong> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091821,2169896"">End of Season Sale</a>. Shipping adds <strong>$5.99</strong>, although orders of $25 or more receive free shipping. (Large items may incur additional fees, as free shipping only covers up to $15 off the shipping cost. In-store pickup is also available for select items.) Deal ends January 7. A couple of best bets, each with <strong>pickup</strong>:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091824,2169896"">Nike Women's Dry DFC Capris</a> for <strong>$33.75</strong> (low by $4)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169896"">Columbia Men's Glennaker Lakes Rain Jacket</a> for <strong>$39.99</strong> (pictured, low by $10)
 </li>
</ul>
Note: You may receive an <strong>extra $10 off</strong> select orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091827,2169896"">$50 or more</a> when you choose in-store <strong>pickup</strong>. (Discount applies automatically in cart; many exclusions apply.)",AFTER CHRISTMAS SALES
2018-01-02T21:26:44-05:00,,True,NordicTrack Treadmill for Walkers/Joggers,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xii1jwysw6fd2feo4a85",$450,2169902,https://www.dealnews.com/Nordic-Track-Treadmill-for-Walkers-Joggers-for-450-free-shipping/2169902.html,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169902"">NordicTrack T 6.5 S Treadmill</a> for <strong>$449.99</strong> with <strong>free shipping.</strong> That's the lowest price we could find by $149 and within a buck of the best price we've seen. Designed for walkers (also applicable to lightweight joggers), it features a hydraulic folding mechanism, 5"" display, 2.6 CHP motor, heart rate monitor, and iFit compatiblity. Deal ends today.",EXERCISE EQUIPMENT
2018-01-02T21:26:37-05:00,,,"Decor Flame Infrared Stove 1,500W Heater",free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tgoamequ9qo0wnk05vzb",$50,2169908,https://www.dealnews.com/Decor-Flame-Infrared-Stove-1-500-W-Heater-for-50-free-shipping/2169908.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169908"">Decor Flame Infrared Stove 1,500-watt Heater</a> for <strong>$49.88</strong> with <strong>free shipping</strong>. That's tied with our mention from three weeks ago, $18 off, and the lowest price we could find.",HEATERS
