uuid,time_published,price,time_modified,description,picture_url,editors_choice,shipping,url,title,category,hotness
2173049,2018-01-06T05:43:31-05:00,$67,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173049"">Calvin Klein Men's Slim-Fit Stretch Textured Blazer</a> in Cadet Navy for <strong>$66.93</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098883,2173049"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's $131 off list and the lowest price we could find. It's available in sizes M to XXL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qsgi4aisak6msmwuegjm",,free s&h w/beauty item,https://www.dealnews.com/Calvin-Klein-Mens-Slim-Fit-Stretch-Blazer-for-67-free-s-h-w-beauty-item/2173049.html,Calvin Klein Men's Slim-Fit Stretch Blazer,COATS,3
2173037,2018-01-06T05:42:14-05:00,$21,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173037"">National Tree Company Light Set Storage Bag Organizer</a> in Red/ Black for $25.20. Coupon code ""WKND"" cuts the price to <strong>$21.42</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098880,2173037"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's the lowest price we could find by $9. It features three removable section walls to provide four separate compartments. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gnvycnl0tcm2yyt4eku9",,free s&h w/beauty item,https://www.dealnews.com/National-Tree-Company-Light-Set-Storage-Bag-for-21-free-s-h-w-beauty-item/2173037.html,National Tree Company Light Set Storage Bag,HOME & GARDEN,3
2173055,,$5,2018-01-06T11:45:22-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173055"">Gold's Gym Silicone Fitness Ring 2-Pack</a> for $9.98. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee and cut the price to <strong>$4.83</strong>. That's $5 under the lowest price we could find for a similar 2-pack. They have a lightweight design, are made of soft silicone material, and are suitable for any workout.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ikc2ieflmowjy25ld9wb",,pickup at Walmart,https://www.dealnews.com/Golds-Gym-Silicone-Fitness-Ring-2-Pack-for-5-pickup-at-Walmart/2173055.html,Gold's Gym Silicone Fitness Ring 2-Pack,EXERCISE EQUIPMENT,4
2173064,2018-01-06T05:34:55-05:00,$9,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173064"">Merge Hologram Cube</a> for $14.97. Opt for in-store <strong>pickup</strong> to drop it to <strong>$9</strong>. That's tied with our mention from two weeks ago and the lowest price we could find by $6. It lets you play your favorite games with virtual reality goggles.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gtotjpelnwyghdqxnk55",,pickup at Walmart,https://www.dealnews.com/Merge-Hologram-Cube-for-9-pickup-at-Walmart/2173064.html,Merge Hologram Cube,TOYS & HOBBIES,3
2173058,,$80,2018-01-06T12:07:30-05:00,"As one of its daily deals, A4C offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173058"">Insignia Flex 11.6"" 32GB WiFi Tablet with Keyboard</a> for <strong>$79.95</strong> with <strong>free shipping</strong>. That's $70 under the lowest price we could find for a new one. It features an Intel Atom x5 Z8300 quad-core processor, 11.6"" 1280x800 touchscreen, 32GB storage, front- and rear-facing cameras, 802.11n wireless, Bluetooth 4.0, micro USB, and Windows 10. Deal ends today.<br>
<br>
Note: A 90-day A4C warranty applies.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gkiyedhoh34lqvgvk2mh",True,free shipping,https://www.dealnews.com/Refurb-Insignia-12-32-GB-Tablet-w-Keyboard-for-80-free-shipping/2173058.html,"Refurb Insignia 12"" 32GB Tablet w/ Keyboard",TABLETS,4
2173052,,$39,2018-01-06T12:07:02-05:00,"As one of its daily deals, That Daily Deal offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173052"">four American Rag Men's Pullover Hoodies</a> for <strong>$39.49</strong> with <strong>free shipping</strong>. That's tied with our expired mention from five days ago and the lowest price we could find for this quantity by $50. They're avialable in sizes from M to XXL and ship in random colors. Deal ends today.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gueigncvyztp1taxmwuk",True,free shipping,https://www.dealnews.com/4-American-Rag-Mens-Pullover-Hoodies-for-39-free-shipping/2173052.html,4 American Rag Men's Pullover Hoodies,SWEATSHIRTS & HOODIES,4
2173046,2018-01-06T04:53:49-05:00,$50,,"As one of its daily deals, Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173046"">Adata XPG SX6000 M.2 2280 128GB Internal SSD</a> for <strong>$49.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It features read/write speeds of up to 730/660MB/s. Deal ends today.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/f0przl6czvoxdorkltkd",,free shipping,https://www.dealnews.com/Adata-XPG-SX6000-M.2-2280-128-GB-Internal-SSD-for-50-free-shipping/2173046.html,Adata XPG SX6000 M.2 2280 128GB Internal SSD,INTERNAL HARD DRIVES,3
2173043,2018-01-06T04:48:43-05:00,$187,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173043"">Marcy Power Rack and Bench</a> for <strong>$186.96</strong>. Opt for in-store <strong>pickup</strong> to dodge the $9.99 shipping fee. That's the lowest price we could find by $178. It can be used for over 20 strength training exercises.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qm2fe2irecujzgani6b2",,pickup at Walmart,https://www.dealnews.com/Marcy-Power-Rack-and-Bench-for-187-pickup-at-Walmart/2173043.html,Marcy Power Rack and Bench,EXERCISE EQUIPMENT,3
2171954,2018-01-04T14:27:34-05:00,"50,000 bonus points",,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171954"">Chase Sapphire Preferred® Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096825,2171954"">$4,000 or more</a> on purchases in the first three months from account opening – that's $625 toward travel when you redeem through Chase Ultimate Rewards®. Plus, earn <strong>5,000 bonus points</strong> after you add the first authorized user and make a purchase in the first three months from account opening. Also, earn <strong>2 points</strong> for every $1 spent on travel and dining at restaurants both in the U.S. and abroad, and <strong>1 point</strong> for every $1 spent on all other purchases. There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95 for each additional year, and <strong>no foreign transaction fees</strong> on purchases made outside the United States. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096828,2171954"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d8ppsk9jlwz1siyg70ap",,,"https://www.dealnews.com/lw/click.html?20,2,2171954",Chase Sapphire Preferred® Card,CREDIT CARDS,
2173040,,$28,2018-01-06T12:06:23-05:00,"6pm offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173040"">Tommy Hilfiger Charles Messenger Bag</a> in Natural for <strong>$27.99</strong> plus <strong>$3.95</strong> for shipping. That's the lowest price we could find by $106. It features an interior zippered pocket.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ryqwpapbgzf1kggu9jei",True,$4 shipping,https://www.dealnews.com/Tommy-Hilfiger-Charles-Messenger-Bag-for-28-4-s-h/2173040.html,Tommy Hilfiger Charles Messenger Bag,LUGGAGE & TRAVEL GEAR,4
2173031,,$40,2018-01-06T12:33:54-05:00,"Nashville Shoe Warehouse via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173031"">G.H. Bass &amp; Co. Men's Dixon Genuine Leather Lace-up Duck Boot</a> in Dark Tan/Brown for <strong>$39.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $35. They're available in sizes from 7 to 13.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ji9gxwendt5utlfl2pya",,free shipping,https://www.dealnews.com/G.H.-Bass-Co.-Mens-Dixon-Leather-Duck-Boot-for-40-free-shipping/2173031.html,G.H. Bass & Co. Men's Dixon Leather Duck Boot,SHOES,3
2173034,,12 issues for free,2018-01-06T12:06:05-05:00,"Mercury Magazines offers an <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173034"">Elle 1-Year Subscription</a> (12 issues) for <strong>free</strong>. That's tied with our October mention and the lowest price we could find by $5.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bl1galled4thxcbbli5q",True,,https://www.dealnews.com/Elle-1-Year-Subscription-12-issues-for-free/2173034.html,Elle 1-Year Subscription,MAGAZINES,3
2173028,2018-01-06T04:15:50-05:00,$2,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173028"">Flavor Infus'r Water Bottle &amp; Flavor Infuser</a> in Lime Green/ Transparent for <strong>$1.89</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find for such an infuser by $6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/usiyux5xrffusqti5ndc",,pickup at Walmart,https://www.dealnews.com/Flavor-Infusr-Water-Bottle-Flavor-Infuser-for-2-pickup-at-Walmart/2173028.html,Flavor Infus'r Water Bottle & Flavor Infuser,CAMPING & OUTDOORS,2
2172986,2018-01-06T04:09:13-05:00,50% off + coupons,,"Macy's takes <strong>50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098874,2172986"">Avanti Spode Christmas Tree towels and bath items</a>. Plus, take an <strong>extra 15% off</strong> via coupon code ""WKND"". Alternatively, take an <strong>extra $10 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098862,2172986"">$25 or more</a> via coupon code ""WKND25"". (Codes don't stack, but it yields a stronger discount on orders between $25 and $66.) Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098865,2172986"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95, or get free shipping on orders of $99 or more. Deal ends January 7. A couple of best bets, with prices <i>before</i> coupons:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172986"">Avanti Spode Christmas Tree Fingertip Towel Set 3-Pack</a> for $12.99 (pictured)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098871,2172986"">Avanti Spode Christmas Tree Hand Towel</a> for $16.99
 </li>
</ul>
Note: To get the best value of this deal, we'd recommend purchasing multiple towels to qualify for the $10 off coupon.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ipyboxzzermfqxttvx8a",,free s&h w/beauty item,https://www.dealnews.com/Avanti-Spode-Christmas-Bath-Items-at-Macys-50-off-coupons-free-s-h-w-beauty-item/2172986.html,Avanti Spode Christmas Bath Items at Macy's,SEASONAL/HOLIDAYS,3
2173025,,Up to 80% off,2018-01-06T12:33:16-05:00,"As one of its daily deals, Amazon takes <strong>up to 80% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173025"">Kindle eBooks</a>. Each book is the first in a series, from authors incuding John Scalzi, Urusla Le Guin, James Patterson, and Agatha Christie. Deal ends today.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nin3bxlojjq6wtq39fdh",,,https://www.dealnews.com/1-st-in-Series-Kindle-eBooks-Up-to-80-off/2173025.html,1st-in-Series Kindle eBooks,EBOOKS,4
2173019,,$4,2018-01-06T12:05:20-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173019"">Tsum Tsum 9-Pack</a> for <strong>$3.97</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. It's the lowest price we could find by $11. It includes Joy, Piglet, Mickey, Lady, Buzz Lightyear, Stitch, Eeyore, Snow White, and one mystery item.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vrhgb7oclg26hwx2yrtn",True,pickup at Walmart,https://www.dealnews.com/Tsum-Tsum-9-Pack-for-4-pickup-at-Walmart/2173019.html,Tsum Tsum 9-Pack,TOYS & HOBBIES,3
2173016,2018-01-06T01:17:21-05:00,$90,,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173016"">Dell 23"" 1080p IPS LED-Backlit LCD Monitor</a> for $99.99. Apply coupon code ""EMCXPEPU2"" to cut that to <strong>$89.99</strong>. With <strong>free shipping</strong>, that's $25 under our June mention and the lowest price we could find by $30. It features a 1920x1080 (1080p) native resolution, LED backlight, and VGA and DVI-D inputs.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zcfalwdh6zwb01ydtnbs",,free shipping,https://www.dealnews.com/Dell-23-1080-p-IPS-LED-LCD-Display-for-90-free-shipping/2173016.html,"Dell 23"" 1080p IPS LED LCD Display",MONITORS,3
2173013,2018-01-06T01:10:00-05:00,$199,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173013"">Better Homes and Gardens Granary Modern Farmhouse Fireplace Console</a> in Aged Brown Ash for <strong>$199</strong> with <strong>free shipping</strong>. That's tied with our mention from a month ago and the lowest price we could find by $74. The console measures approximately 60"" x 16"" x 33"", fits TVs up to 70"", and features a 23"" fireplace insert that heats up to 400 square feet.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v5xzlwip9rtab78bptxa",,free shipping,https://www.dealnews.com/Better-Homes-and-Gardens-Fireplace-Console-for-199-free-shipping/2173013.html,Better Homes and Gardens Fireplace Console,TV STANDS,3
2173241,2018-01-06T12:22:46-05:00,$40 per month,,"With a 1-year service agreement, AT&T offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173241"">AT&amp;T Internet 50</a> service bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099042,2173241"">$50 AT&amp;T Visa Reward Card</a> for <strong>$40 per month</strong>. (Scroll down to find the offer. A 12-month term is required.) It features speeds up to 50Mbps with up to 1TB of data per month. (Plan prices may vary by location.) Deal ends June 30.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wwfpxc16ebhlpepr1keo",,,https://www.dealnews.com/AT-T-Internet-50-w-50-Reward-Card-for-40-per-month/2173241.html,AT&T Internet 50 w/ $50 Reward Card,COMPUTER SERVICES,
2173010,,$300,2018-01-06T12:04:20-05:00,"Amazon offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173010"">Vitamix 780 Home Blender</a> for <strong>$299.95</strong> with <strong>free shipping</strong>. That's $350 less than the best price we could find for a new unit, although we saw a refurb or $30 less in December. It features a touchscreen control panel, five pre-programmed settings, and a 64-oz. glass blending container.<br>
<br>
Note: A 5-year Vitamix warranty applies.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pn5au4m61luwwbz65o6v",True,free shipping,https://www.dealnews.com/Refurbished-Vitamix-780-Home-Blender-for-300-free-shipping/2173010.html,Refurbished Vitamix 780 Home Blender,SMALL APPLIANCES,3
2173004,2018-01-06T00:31:45-05:00,$49,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173004"">Whalen 2-Shelf TV Stand for up to 50"" TVs</a> for <strong>$49</strong> with <strong>free shipping</strong>. That's $54 off and the lowest price we could find. It features two open shelves and measures 41"" x 20.5"" x 54"".","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/drsb3zrv9yjxh4s8oftg",,free shipping,https://www.dealnews.com/Whalen-2-Shelf-TV-Stand-for-up-to-50-TVs-for-49-free-shipping/2173004.html,"Whalen 2-Shelf TV Stand (for up to 50"" TVs)",TV STANDS,3
2173001,2018-01-06T00:12:26-05:00,$64,,"Walmart offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173001"">Teddy Ruxpin</a> for <strong>$66.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098877,2173001"">Amazon</a> has it for the same price.) That's $3 under our mention from three days ago and the lowest price we've seen. (It's the best deal today by $33.) It measures 14"" and features color LCD eyes, a motorized mouth, sing-along mode, and three original stories. Unlike the original model, which relied on cassette tapes, this version is Bluetooth compatible and also has a companion app (free to download). Four AA batteries are included.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/elsnazbiap2g2hvixx6v",,free shipping,https://www.dealnews.com/Teddy-Ruxpin-for-64-free-shipping/2173001.html,Teddy Ruxpin,TOYS & HOBBIES,2
2172998,,$9,2018-01-06T11:44:37-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172998"">Big Chill Women's Long Belted Down Blend Coat</a> in three colors (Black pictured) for <strong>$8.50</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's $32 off list and the lowest price we could find. It's available in sizes S to L <del>XL</del>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jy62qhpslnautajg2lxq",True,pickup at Walmart,https://www.dealnews.com/Big-Chill-Womens-Long-Belted-Down-Blend-Coat-for-9-pickup-at-Walmart/2172998.html,Big Chill Women's Long Belted Down Blend Coat,COATS,5
2172995,2018-01-05T22:44:35-05:00,$40,,"Toys""R""Us offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172995"">Georgie Interactive 12"" Electronic Puppy</a> for $49.98. Coupon code ""NEWYEARS20"" cuts that to <strong>$39.98</strong>. With <strong>free shipping</strong>, that's $20 under our October mention and the lowest price we could find now by $25. Georgie responds to voice commands and features over 100 different interactions, including tug-of-war with the included rope toy.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qempsbwfvayzflexyv7g",,free shipping,https://www.dealnews.com/Georgie-Interactive-12-Electronic-Puppy-for-40-free-shipping/2172995.html,"Georgie Interactive 12"" Electronic Puppy",TOYS & HOBBIES,2
2172989,,$5 w/ $25 purchase,2018-01-06T12:02:59-05:00,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172989"">Hasbro Cootie Game</a> for <s>$4.68</s> <strong>$4.55</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11. It's designed for two to four players and includes four bodies, four heads, 24 legs, four eye pieces, four mouth pieces, four head accessories, die, label sheet, and Cootie bug parts chart.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w4zacmxi7eaouytptthv",True,free shipping,https://www.dealnews.com/Hasbro-Cootie-Game-for-5-w-25-purchase-free-shipping/2172989.html,Hasbro Cootie Game,TOYS & HOBBIES,3
2172983,2018-01-05T20:56:59-05:00,$11,,"Udemy offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172983"">The Python Mega Course</a> for <strong>$10.99</strong>. That's $184 off and tied with our mention from three weeks ago as the lowest price we could find. This course allows users to build 10 real world applications, and includes lifetime access to 17 coding exercises, 23.5 hours of on-demand video, 53 articles, and 44 supplemental resources.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ts1yf6oheaws3ncbxygy",,,https://www.dealnews.com/The-Python-Mega-Course-for-11/2172983.html,The Python Mega Course,SOFTWARE,3
2172980,,$12,2018-01-06T12:02:26-05:00,"Humble Bundle offers Steam downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098856,2172980"">Sid Meier's Civilization VI for Windows, Mac, and Linux</a> bundled with <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098853,2172980"">two DLC Packs</a> for <strong>$12</strong> when you sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172980"">Humble Monthly Subscription Box</a>. That's a $45 savings on this game and DLC alone. Each month, the Humble Monthly Subscription Box includes a selection of games valued at over $100. (You'll receive additional games after this deal ends on February 2.) Those who subscribed last month received nine games, including Tomb Raider, Quantum Break, and The Long Dark. Subscribers also get 10% off Humble Store purchases.<br>
<br>
Note: You can cancel the subscription at any time. Even if you do cancel, each game is yours to keep. Most games are compatible with Windows, and some games may also be compatible with Mac and Linux.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t2jpjekdq3uqym6fudzl",True,,https://www.dealnews.com/Humble-Monthly-Subscription-w-Civilization-6-for-12/2172980.html,Humble Monthly Subscription w/ Civilization 6,PC GAMES,3
2172974,2018-01-05T20:24:02-05:00,$25,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172974"">INC International Concepts Men's Faded Denim Shirt</a> in Medium Wash for <strong>$24.93</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098838,2172974"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $40 off list and the lowest price we could find. It's available in sizes XS to XXL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ipc4fytzpq7l9nbg0s6w",,free s&h w/beauty item,https://www.dealnews.com/INC-International-Concepts-Mens-Denim-Shirt-for-25-free-s-h-w-beauty-item/2172974.html,INC International Concepts Men's Denim Shirt,SHIRTS,3
2173205,2018-01-06T11:38:28-05:00,2 per year w/o accidents,,"At <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173205"">Allstate</a>, you can earn <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099018,2173205"">two Safe Driving Bonus Checks</a> for every year you're accident free. Request a quote now and see how much you save.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gjdssjcn0csrlr3xesii",,,"https://www.dealnews.com/lw/click.html?20,2,2173205",Allstate Insurance Safe Driver Bonus Checks,FINANCIAL SERVICES,
2172665,2018-01-05T20:22:54-05:00,$137,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172665"">Calvin Klein Josie Medium Satchel</a> in Deep Blush for <b>$136.80</b> with <b>free shipping</b>. That's the lowest price we could find by $111. It features two handles, one removable strap, one interior center zip compartment, one zip pocket, and two slip pockets.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p72bg4ve7jblhitvbpim",,free shipping,https://www.dealnews.com/Calvin-Klein-Josie-Medium-Satchel-for-137-free-shipping/2172665.html,Calvin Klein Josie Medium Satchel,HANDBAGS,3
