editors_choice,hotness,shipping,uuid,picture_url,description,time_modified,time_published,category,url,price,title
,3,free shipping w/ Prime,2167565,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ozbnajwi1lb81th9jwyf","Romoss via Amazon offers Prime members its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167565"">Romoss 5,000mAh Portable Battery Pack</a> in White for $14.99. Coupon code ""QS05NY18"" cuts it to <strong>$10.49</strong>. With <strong>free shipping</strong>, that's $2 under last month's mention and and the lowest price we could find by $8. It features a built-in microUSB cable, Lightning adapter, and smart charging. Deal ends January 2.",2017-12-28T18:17:16-05:00,,PORTABLE POWER BANKS,https://www.dealnews.com/Romoss-5-000-m-Ah-Portable-Power-Bank-for-10-free-shipping-w-Prime/2167565.html,$10,"Romoss 5,000mAh Portable Power Bank"
,,free shipping,2167784,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x3lesrlxdgbofcjui2p4","Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167784"">Dell S2715H 27"" 1080p IPS LED-Backlit LCD Monitor</a> in Black for <b>$218.49</b> with <strong>free shipping</strong>. It features a 1920x1080 (1080p) native resolution, HDMI, USB, and VGA inputs.",,2017-12-29T00:01:00-05:00,MONITORS,https://www.dealnews.com/Dell-27-1080-p-IPS-LED-LCD-Display-for-218-free-shipping/2167784.html,$218,"Dell 27"" 1080p IPS LED LCD Display"
,3,free shipping,2167532,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zgetpzo4twmhoahulkhj","Men's Wearhouse offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167532"">Joe by Joseph Abboud Men's Slim-Fit Sportcoat</a> in Tan Plaid for <strong>$40</strong>. Plus, Perfect Fit Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086691,2167532"">join</a>.) That's $20 under our March mention, $260 off list, and the lowest price we could find. It's available in sizes 40 to 46 and short to long lengths. Deal ends January 1.",2017-12-28T17:12:21-05:00,,COATS,https://www.dealnews.com/Joe-Joseph-Abboud-Mens-Slim-Fit-Sportcoat-for-40-free-shipping/2167532.html,$40,Joe Joseph Abboud Men's Slim-Fit Sportcoat
,3,pickup at Walmart,2167367,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v8yu0h6m9pdf6knaxbai","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167367"">LEGO Girls' Batgirl Zip-Up Hoodie with Cape</a> in Purple for <strong>$10.50</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's $4 off and the lowest price we could find. It's available in sizes from XS to XL.",2017-12-28T17:11:13-05:00,,KIDS' CLOTHES,https://www.dealnews.com/LEGO-Girls-Batgirl-Zip-Up-Hoodie-With-Cape-for-11-pickup-at-Walmart/2167367.html,$11,LEGO Girls' Batgirl Zip-Up Hoodie With Cape
True,3,pickup at Home Depot,2167571,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rbcwp4tzhshcmn79o3q8","Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167571"">Progress Lighting Alabaster Glass 1-Light Chrome Flushmount Light</a> for <strong>$10.80</strong>. Choose in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $20. It uses a 60-watt medium-base bulb (not included). Deal ends December 31.",2017-12-29T04:21:24-05:00,,LIGHTING & LAMPS,https://www.dealnews.com/Progress-Lighting-1-Light-Flushmount-Light-for-11-pickup-at-Home-Depot/2167571.html,$11,Progress Lighting 1-Light Flushmount Light
,3,free shipping,2167379,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qsiq6yx2lh62dptf4gaj","iTech Deals offers the OEM <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167379"">Apple 3-Foot Lightning to USB Cable</a> for $6.99. Coupon code ""DNSYNC6"" trims it to <strong>$5.99</strong>. With <strong>free shipping</strong>, that's a buck under last month's mention and the lowest price we could find by $3. Deal ends December 30.",2017-12-28T17:10:55-05:00,,IPHONE ACCESSORIES,https://www.dealnews.com/Apple-3-Foot-Lightning-Cable-for-6-free-shipping/2167379.html,$6,Apple 3-Foot Lightning Cable
,3,pickup at Walmart,2167385,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/reqtxevxsfmlcvpgaykt","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167385"">Disney Princess Belle's Be Our Guest Dining Set</a> for <b>$6.97</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's the lowest price we could find by $9. The set includes a table, two chairs, and 15 accessories.",2017-12-28T17:10:09-05:00,,TOYS & HOBBIES,https://www.dealnews.com/Disney-Princess-Belles-Be-Our-Guest-Set-for-7-pickup-at-Walmart/2167385.html,$7,Disney Princess Belle's Be Our Guest Set
,2,free shipping w/ Prime,2167553,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/usnjorkwudraoykj54rq","Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167553"">Sleep Innovations Classic Memory Foam Standard Pillow</a> for <b>$19.16</b> with <b>free shipping</b>. That's the lowest price we could find by $3. It features a microfiber cover.",2017-12-28T17:09:52-05:00,,BEDDING,https://www.dealnews.com/Sleep-Innovations-Memory-Foam-Pillow-for-19-free-shipping-w-Prime/2167553.html,$19,Sleep Innovations Memory Foam Pillow
,2,free shipping w/ $399,2167529,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q2phhsk4nyyujb4pllvl","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167529"">1800Mattress</a> takes an <strong>extra 15% off</strong> sale items during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086733,2167529"">End of the Year Mattress Sale</a> via coupon code ""1800SLEEP15"". Shipping adds <strong>$79.99</strong>, but orders of $399 or more bag free shipping. Some exclusions may apply. Deal ends January 11.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s40940/1800-Mattress/"">1800Mattress Coupons</a>.</p>",,2017-12-28T11:44:17-05:00,BEDDING,https://www.dealnews.com/1800-Mattress-End-of-the-Year-Mattress-Sale-Extra-15-off-free-shipping-w-399/2167529.html,Extra 15% off,1800Mattress End of the Year Mattress Sale
,2,free shipping w/ Prime,2167550,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ymnnbcvpmns0fhhrxemk","Snapu via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167550"">Sanpu Digital Quick Read Thermometer</a> for $9.99. Coupon code ""ZIZ5RM7J"" cuts it to <strong>$4.90</strong>. With <strong>free shipping</strong> for Prime members, that's tied with last week's mention, $5 off list, and the lowest price we could find. It reads in eight seconds and features a 2-color back light. Deal ends January 31.",,2017-12-28T11:40:43-05:00,HEALTH,https://www.dealnews.com/Sanpu-Digital-Quick-Read-Thermometer-for-5-free-shipping-w-Prime/2167550.html,$5,Sanpu Digital Quick Read Thermometer
,1,free shipping,2167547,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/edklbpgyyingjqf3e7tu","Beach Camera via Rakuten offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167547"">Samsung 40"" 4K HDR WiFi LED LCD Ultra HD Smart Television</a>, model no. UN40MU7000, for the in-cart price of $519. Coupon code ""BCH78"" cuts it to <strong>$440.99</strong>. (You must be signed in to your Rakuten account to use the coupon.) With <b>free shipping</b>, that's $19 under last month's mention and the lowest price we could find today by $156. It features a native resolution of 3840x2160 (4K 2160p), HDR Pro, WiFi, Smart TV apps (Netflix, Pandora, Hulu, etc.), two USB ports, and three HDMI inputs. Deal ends December 31.",,2017-12-28T11:39:52-05:00,TVS,https://www.dealnews.com/Samsung-40-4-K-HDR-Wi-Fi-LED-LCD-UHD-Smart-TV-for-441-free-shipping/2167547.html,$441,"Samsung 40"" 4K HDR WiFi LED LCD UHD Smart TV"
True,3,free shipping,2167544,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m4odchomej8me1w1g2hj","Beach Camera via Rakuten offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167544"">Samsung 65"" 4K HDR WiFi LED LCD Ultra HD Smart Television</a>, model no. UN65MU6300FXZA, for an in-cart price of $969. Coupon code ""BCH146"" drops it to <strong>$822.99</strong>. (Sign into your Rakuten account to get this deal.) With <strong>free shipping</strong>, that's $26 under last month's mention and the lowest price we've seen. (It's the best deal today by $77.) This 2017 model features a native resolution of 3840x2160 (4K 2160p), HDR Pro, WiFi, Bluetooth, Smart TV apps (Netflix, Pandora, Hulu, etc.), USB, and three HDMI inputs. Deal ends December 31.",2017-12-29T04:21:06-05:00,,TVS,https://www.dealnews.com/Samsung-65-4-K-HDR-LED-LCD-Smart-TV-for-823-free-shipping/2167544.html,$823,"Samsung 65"" 4K HDR LED LCD Smart TV"
True,3,pickup at Micro Center,2167541,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wqdnzn6awdvvbiogfjph","For in-store pickup only, Micro Center offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167541"">LG 64.5"" 4K HDR IPS LED-Backlit LCD Ultra HD Smart Television</a>, model no. 65UJ6200, for <b>$699.99</b>. That's the best deal today by $98 and tied with our mention from two weeks ago as the lowest price we've seen. It features a 3840x2160 (4K, 2160p) native resolution, active HDR, 4K upscaling, 802.11ac wireless, webOS 3.5 (with access to Netflix, Hulu Plus, YouTube, more), USB, and three HDMI inputs.",2017-12-29T04:20:28-05:00,,TVS,https://www.dealnews.com/LG-65-4-K-HDR-LED-LCD-UHD-Smart-TV-for-700-pickup-at-Micro-Center/2167541.html,$700,"LG 65"" 4K HDR LED LCD UHD Smart TV"
,3,free shipping w/ $25,2167526,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dqrfpe71iskmxnjvzd4z","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167526"">Danskin</a> takes <strong>up to 80% off</strong> a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086670,2167526"">women's and girls' activewear</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086673,2167526"">Warehouse Sale Event</a>. (Prices are as marked.) Plus, cut an <b>extra 15% off</b> via coupon code ""WELCOME"". Shipping adds <strong>$6.95</strong>, but orders of $25 or more receive free shipping. Sale ends December 30.<br>
<br>
Note: All sales are final.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s3072/Danskin/"">Danskin Coupons</a>.</p>",,2017-12-28T11:31:19-05:00,ACTIVEWEAR,https://www.dealnews.com/Danskin-Warehouse-Sale-Event-Up-to-80-off-15-off-free-shipping-w-25/2167526.html,Up to 80% off + 15% off,Danskin Warehouse Sale Event
,3,free shipping,2167403,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uiyhc76pb5qko0zxthvy","Deal Genius offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167403"">Colorforms Set 4-Pack</a> in several styles for <b>$9.99</b> with <b>free shipping</b>. That's the lowest price we could find by $8. Each set in the pack includes 24 Colorforms and two backgrounds.",2017-12-28T17:08:54-05:00,,TOYS & HOBBIES,https://www.dealnews.com/Colorforms-Set-4-Pack-for-10-free-shipping/2167403.html,$10,Colorforms Set 4-Pack
,3,free shipping,2167343,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yosq0pt9msznq1suii2u","RefurbforLess via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167343"">Toshiba Envoy 2 14"" Laptop Messenger Bag</a> in Black/Red for <strong>$14.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086217,2167343"">Tanga</a> charges the same.) That's the lowest price we could find by $17. (For further comparison we saw it in March for $20 bundled with accessories.) It is scratch-resistant and features a shoulder strap and trolley strap.",2017-12-28T17:08:24-05:00,,LAPTOP BAGS,https://www.dealnews.com/Toshiba-14-Laptop-Bag-for-15-free-shipping/2167343.html,$15,"Toshiba 14"" Laptop Bag"
,3,,2167535,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/muuqgb6zvfcgedh2isgq","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167535"">Groupon</a> takes an <strong>extra 20% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086712,2167535"">local deals</a> via coupon code ""SAVE20"". (This coupon can be used up to three times per account and has a maximum discount of $50 per deal.) Some exclusions apply. Deal ends December 29.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s8669/Groupon/"">Groupon Coupons</a>.</p>",2017-12-28T17:07:47-05:00,,THINGS TO DO,https://www.dealnews.com/Groupon-Local-Deals-Extra-20-off/2167535.html,Extra 20% off,Groupon Local Deals
,2,pickup at Walmart,2167412,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/amopoz8mhmzbzdb5mbhv","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167412"">Disney Princess Cinderella's Magical Transforming Carriage</a> for <b>$24.97</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's the lowest price we could find by $14. It transforms from a magic coach into a pumpkin.",,2017-12-28T11:18:49-05:00,TOYS & HOBBIES,https://www.dealnews.com/Disney-Princess-Cinderellas-Magical-Carriage-for-25-pickup-at-Walmart/2167412.html,$25,Disney Princess Cinderella's Magical Carriage
,2,free shipping,2167508,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/atjsu3cnf38l9zq31ixe","Brova Power via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167508"">DBPower EX7000 4K Sports Action Camera</a> for $99.99. Coupon code ""KVAMI6AX"" cuts that to <strong>$58.99</strong>. With <strong>free shipping</strong>, that's $7 under our mention from two weeks ago and the lowest price we've seen. (It's the best deal now by $55.) It features a 2"" touchscreen LCD, 170° wide-angle lens, 4K video recording at 25fps (or 2.7K at 30fps), 14-megapixel still image resolution, WiFi, microSD card slot, micro HDMI, rechargeable Li-ion battery, wrist-mounted remote control, and housing that's waterproof to 148 feet. Deal ends January 7.",,2017-12-28T11:18:41-05:00,DIGITAL CAMCORDERS,https://www.dealnews.com/DBPower-EX7000-4-K-Sports-Action-Camera-for-59-free-shipping/2167508.html,$59,DBPower EX7000 4K Sports Action Camera
,2,free shipping,2167517,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aecepu1cjl5f1wiqkzco","Homgeek offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167517"">Homgeek German Stainless Steel 8"" Chef Knife and 7"" Santoku Knife Set</a> for $33.97. Coupon code ""UO4IA7QR"" cuts that price to <strong>$25.48</strong>. With <strong>free shipping</strong>, that's $8 off, and the lowest price we could find. They feature It features an ergonomic handles. Deal ends January 4.",2017-12-29T03:11:46-05:00,,KITCHEN,https://www.dealnews.com/Homgeek-8-Chef-Knife-7-Santoku-Knife-Set-for-25-free-shipping/2167517.html,$25,"Homgeek 8"" Chef Knife & 7"" Santoku Knife Set"
,3,pickup at Walmart,2167520,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/f00nece0xmhwbcqw3q60","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167520"">Fruit of the Loom Men's Crew Shirt</a> in several colors (Black pictured) for <strong>$3.50</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $4. It's available in select sizes from S to XL.",2017-12-28T15:16:02-05:00,,SHIRTS,https://www.dealnews.com/Fruit-of-the-Loom-Mens-Crew-Shirt-for-4-pickup-at-Walmart/2167520.html,$4,Fruit of the Loom Men's Crew Shirt
,4,free shipping,2167496,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lkmtrynrspgo16fj4hff","Privi via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167496"">D-Link AC1900 EXO 802.11ac Dual-Band Wireless Router</a> for <b>$67.98</b> with <b>free shipping</b>. That's $17 under our August mention and the lowest price we could find by $52 today. This router features speeds up to 1,300Mbps, four antennas, and four Gigabit Ethernet ports.",2017-12-29T03:57:05-05:00,,ROUTERS,https://www.dealnews.com/D-Link-EXO-802.11-ac-Dual-Band-Wi-Fi-Router-for-68-free-shipping/2167496.html,$68,D-Link EXO 802.11ac Dual-Band WiFi Router
,2,free shipping,2167328,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xmbgxlhrkelc96vjx1oz","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167328"">Tactix Modular Storage 2-Drawer &amp; Door Cabinet</a> for <strong>$69.99</strong> with <strong>free shipping</strong>. That's $94 off and the lowest price we could find. It features steel construction and 44-lb. load capacity per drawer.",,2017-12-28T11:00:53-05:00,TOOL STORAGE & ORGANIZATION,https://www.dealnews.com/Tactix-Modular-Storage-2-Drawer-Door-Cabinet-for-70-free-shipping/2167328.html,$70,Tactix Modular Storage 2-Drawer/Door Cabinet
,2,free shipping w/ $35,2167514,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ldmpdp6qwzfwcw6ljk5z","Walmart discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086634,2167514"">Disney Tsum Tsum 12"" plush toys</a>, with deals starting from <strong>$3.99</strong>. Choose in-store <strong>pickup</strong> to dodge the $5.99 shipping fee, or bag free shipping on orders of $35 or more. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167514"">Disney-Pixar Dory Tsum Tsum 12"" Plush</a> for <strong>$3.99</strong> (pictured, low by $10)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086637,2167514"">Disney Tsum Tsum Guardians of the Galaxy Star Lord 12"" Plush</a> for <strong>$3.99</strong> ($9 off)
 </li>
</ul>",2017-12-28T17:06:42-05:00,,TOYS & HOBBIES,https://www.dealnews.com/Disney-Tsum-Tsum-Plush-Toys-at-Walmart-from-4-free-shipping-w-35/2167514.html,from $4,Disney Tsum Tsum Plush Toys at Walmart
,3,free shipping w/ Prime,2167487,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/erhejchft6xcnare2pyq","Cambivo via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167487"">Cambivo Knee Brace 2-Pack</a> in several colors (Black/Orange pictured) from $9.99. Coupon code ""DECDEAL1"" cuts it to <strong>$7.88</strong>. With <strong>free shipping</strong> for Prime members, that's a buck under our mention from three weeks ago, $9 off list, and the lowest price we could find. They're made of anti-slip silicone. It's available in sizes from S to XL. Deal ends December 31.",2017-12-28T17:01:52-05:00,,HEALTH,https://www.dealnews.com/Cambivo-Knee-Brace-2-Pack-for-8-free-shipping-w-Prime/2167487.html,$8,Cambivo Knee Brace 2-Pack
,5,free shipping w/ $50,2167460,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gqk4v5kzweithfbnrxju","REI Garage takes <strong>at least 50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167460"">select items</a>. (Prices are as marked.) Shipping adds <b>$5.99</b>, or get free shipping with orders of $50 or more. (In-store pickup may also be available.) Discounted items include apparel, shoes, camping and outdoor items, sunglasses, and backpacks.",2017-12-29T03:33:47-05:00,,CLOTHING & ACCESSORIES,https://www.dealnews.com/REI-Garage-Just-Reduced-Items-50-off-or-more-free-shipping-w-50/2167460.html,50% off or more,REI Garage Just-Reduced Items
,3,free shipping w/ $50,2167493,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tek3i12xnz4uwi99aq28","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167493"">Forever 21</a> takes an <strong>extra 30% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086580,2167493"">sale items</a>, already marked <strong>up to 50% off</strong>, via coupon code ""EXTRA30"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086583,2167493"">End of Season Sale</a>. Shipping adds <strong>$4.95</strong>, but orders of $50 or more bag free shipping. Some exclusions may apply. Deal ends December 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1958/Forever-21/"">Forever 21 Coupons</a>.</p>",2017-12-28T16:58:59-05:00,,CLOTHING & ACCESSORIES,https://www.dealnews.com/Forever-21-End-of-Season-Sale-Extra-30-off-free-shipping-w-50/2167493.html,Extra 30% off,Forever 21 End of Season Sale
,3,free shipping,2167433,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/k77w3avbwgt9iapmrkvd","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167433"">Backyard Discovery Beach Front Wooden Cedar Swing Set</a> for <strong>$449</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $93. It features a 4-foot deck, picnic table with bench, canopy tarp, monkey bars, blue swings, acrobat bar, rock wall ladder, slide, toy box, steering wheel, and a telescope.",2017-12-28T16:56:31-05:00,,TOYS & HOBBIES,https://www.dealnews.com/Backyard-Discovery-Beach-Cedar-Swing-Set-for-449-free-shipping/2167433.html,$449,Backyard Discovery Beach Cedar Swing Set
,5,,2167472,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/utzmfs0o2lfzaejhkrcv","Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167472"">Janet Williams' <i>Ketogenic Diet</i> Kindle eBook</a> for <strong>free</strong>. That's $3 off list and the lowest price we could find. Deal ends December 29.",2017-12-29T03:33:39-05:00,,EBOOKS,https://www.dealnews.com/Ketogenic-Diet-Kindle-eBook-for-free/2167472.html,free,"""Ketogenic Diet"" Kindle eBook"
,2,pickup at Walmart,2167442,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rbjdvwqub3lu8aje48b8","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167442"">K'nex Lincoln Logs Mountaintop Hideout</a> for <b>$21.97</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's the lowest price we could find by $15. The set includes 138 pieces, one bear figure, one outlaw figure, and one cowboy figure.",,2017-12-28T10:37:00-05:00,TOYS & HOBBIES,https://www.dealnews.com/Knex-Lincoln-Logs-Mountaintop-Hideout-for-22-pickup-at-Walmart/2167442.html,$22,K'nex Lincoln Logs Mountaintop Hideout
,2,free shipping,2167298,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/apeep8zmdqb1x4a8zhzp","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167298"">Hill's Science Diet Dog Adult Training 3-oz. Treat Bag</a> in Chicken for <strong>$2.33</strong> with <strong>free shipping</strong> via the instructions below. That's the lowest price we could find by $6. It is made from real chicken. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167298"">Hill's Science Diet Dog Adult Training 3-oz. Treat Bag</a> for $3.32
 </li>
 <li>clip the 25% off coupon on the product page
 </li>
 <li>checkout via Subscribe &amp; Save for a final price of <strong>$2.32</strong>
 </li>
</ol>
Be sure to cancel Subscribe & Save after your item ships to avoid being billed for future shipments.",2017-12-28T16:56:14-05:00,,PET FOOD,https://www.dealnews.com/Hills-Science-Dog-Adult-3-oz.-Treat-Bag-for-2-free-shipping/2167298.html,$2,Hill's Science Dog Adult 3-oz. Treat Bag
,3,free shipping w/ Prime,2167466,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pngiksb4xnnyimjxbdaz","Hofam via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167466"">Hofam Unisex Graduated Compression Socks</a> in Gray for <del>$10.99</del> $9.33. Coupon code ""X8FEEJK6"" cuts the price to <strong>$5.41</strong>. With <strong>free shipping</strong> for Prime members, that's $2 under our mention from two weeks ago, $16 off list, and the lowest price we could find. They're available in size L/XL only. Deal ends December 31.",2017-12-28T16:55:28-05:00,,SOCKS,https://www.dealnews.com/Hofam-Unisex-Graduated-Compression-Socks-for-5-free-shipping-w-Prime/2167466.html,$5,Hofam Unisex Graduated Compression Socks
