time_published,uuid,category,url,time_modified,price,title,editors_choice,picture_url,hotness,shipping,description
,2173547,CARD AND BOARD GAMES,https://www.dealnews.com/Hasbro-Drop-Mix-Music-Gaming-System-for-50-free-shipping/2173547.html,2018-01-07T21:00:29-05:00,$50,Hasbro DropMix Music Gaming System,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mfhkh936pr7vdkchs2at",2,free shipping,"Best Buy via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173547"">Hasbro DropMix Music Gaming System</a> for <strong>$49.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099258,2173547"">Amazon</a> charges the same.) That's tied mention from three weeks ago as the lowest price we've seen. (It's the best deal today by $20.) This fast-paced music mixing game features three modes of play and 60 DropMix cards with music from popular artists. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099261,2173547"">Click here</a> for more info.<br>
<br>
Note: This game requires a mobile device and a download of the free <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099264,2173547"">DropMix app</a> to play."
2018-01-07T00:01:00-05:00,2173280,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2173280",,"Earn 80,000 Bonus Points",Marriott Rewards® Premier Credit Card,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aqgroaw40es5ego2zmp5",,,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173280"">Marriott Rewards® Premier Credit Card</a> and <strong>earn 80,000 Bonus Points</strong> after you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099096,2173280"">spend $3,000 on purchases</a> in the first 3 months from account opening. Plus, <strong>earn 7,500 Bonus Points</strong> when you add the first authorized user and make a purchase in the first 3 months from account opening. You'll also <strong>earn 5 points</strong> for every $1 spent at 5,700 Marriott locations, <strong>2 points</strong> for every $1 spent on airline tickets purchased directly with the airline, at car rental agencies, and restaurants, and <strong>1 point</strong> everywhere else. Other card features include <strong>1 Free Night Stay</strong> at a Category 1-5 location every year after your account anniversary date, <strong>15 credits</strong> toward your next Elite membership level after account approval and every year after account anniversary, and <strong>1 Elite Credit</strong> for every $3,000 spent on purchases. An $85 annual fee applies. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099099,2173280"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>"
,2173277,TABLETS,https://www.dealnews.com/Refurb-Wildgame-Innovations-7-Android-Tablet-for-25-free-shipping/2173277.html,2018-01-07T21:41:40-05:00,$25,"Refurb Wildgame Innovations 7"" Android Tablet",,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/egiaeopcbpkl5v2gfwfc",3,free shipping,"Erequisite via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173277"">Wildgame Innovations Trail Pad Series 7"" Android Photo Media Viewer Tablet</a> for <strong>$24.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $10. It features Android 4.1 software, 8GB internal memory, water resistant housing, and Wi-Fi.<br>
<br>
Note: No warranty information is provided"
,2173448,GAMES,https://www.dealnews.com/Player-Unknowns-Battlegrounds-for-XB1-for-23/2173448.html,2018-01-07T21:44:23-05:00,$23,PlayerUnknown's Battlegrounds for XB1,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r2kwb0fu8w4wonwor6bs",3,,"CDKeys offers Steam downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173448"">PlayerUnknown's Battlegrounds for Xbox One</a> for $23.99. Coupon code ""CDK36454"" cuts that price to <strong>$23.25</strong>. Plus, receive a <strong>free</strong> Steam download of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099189,2173448"">Assassin's Creed Unity for Xbox One.</a> That's $2 under our October mention, $10 off, and the lowest price we could find.<br>
<br>
Note: This game is early access, which means that it is not complete, and may or may not change further. Also, new customers can provide an email address on the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099192,2173448"">CDKeys Facebook page</a> to get a unique coupon code that cuts an extra 5% off."
,2173538,MONITORS,https://www.dealnews.com/Monoprice-27-1440-p-AVHA-LCD-Display-for-238-free-shipping/2173538.html,2018-01-07T21:27:23-05:00,$238,"Monoprice 27"" 1440p AVHA LCD Display",,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zrfc0hq5r8indszcnph4",3,free shipping,"Monoprice offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173538"">Monoprice 27"" 1440p AVHA LCD Pixel Perfect Monitor</a> for <strong>$237.99</strong> with <strong>free shipping</strong>. That's $12 under our mention from a month ago, $42 off list, and the lowest price we've seen. It features a native resolution of 2560x1440 (1440p), DisplayPort, HDMI, dual-link DVI-D, and VGA."
,2173544,UNIVERSAL REMOTE CONTROLS,https://www.dealnews.com/Logitech-Harmony-Smart-Control-w-Remote-for-58-pickup-at-Walmart/2173544.html,2018-01-07T20:59:07-05:00,$58,Logitech Harmony Smart Control w/ Remote,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dvxltgggszc7hseyrceu",4,pickup at Walmart,"In select ZIP codes only, Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173544"">Logitech Harmony Smart Control with Universal Remote</a> for the in-cart price of $79. It drops to <strong>$58</strong> when you choose in-store <b>pickup</b>. That's tied with our mention from a week ago as the best price we've seen in over a year and it's the lowest price we could find today by $21. The Harmony Smart Control works on more than 225,000 devices and features Bluetooth 3.0, a universal remote with 50 favorite channel icons, and support for Amazon's Alexa voice control. The hub also works with the Harmony app for iOS or Android."
,2173541,TOYS & HOBBIES,https://www.dealnews.com/Lionel-Pennsylvania-Flyer-Freight-Train-Set-for-147-free-shipping/2173541.html,2018-01-07T21:27:01-05:00,$147,Lionel Pennsylvania Flyer Freight Train Set,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rwnfuorp8meuiiwtnded",3,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173541"">Lionel Pennsylvania Flyer LionChief 0-8-0 Freight Train Set</a> for <s>$148.53</s> with <b>free shipping</b>. That's the lowest price we could find by $53. It includes a locomotive and tender, 3-dome tank car, boxcar, caboose, eight curved FasTrack track pieces, one 10"" straight FasTrack plug-expand-play power lock-on section, FasTrack terminal piece, two 10"" straight FasTrack pieces, and control via Bluetooth.<br>
<br>
<i>Update</i>: The price has dropped to <strong>$147.04</strong>."
,2173406,GAMES,https://www.dealnews.com/Call-of-Duty-WWII-for-PS4-Xbox-One-for-36-free-shipping/2173406.html,2018-01-07T21:24:41-05:00,$36,Call of Duty: WWII for PS4 / Xbox One,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rp9g2uohxmzu2ckfqx22",3,free shipping,"Newegg offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173406"">Call of Duty: WWII for PlayStation 4</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099180,2173406"">Xbox One</a> for $59.99. Coupon code ""EMCPEPV44"" cuts that price to <strong>$35.99</strong>. With <strong>free shipping</strong>, that's $2 under our mention from two weeks ago and the lowest price we could find by $14."
,2173490,GROCERIES,https://www.dealnews.com/Ocean-Spray-Cranberry-Juice-Cans-48-Pack-for-14-free-shipping/2173490.html,2018-01-07T21:07:40-05:00,$14,Ocean Spray Cranberry Juice Cans 48-Pack,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/csjf4xslhdkqc4ffebmr",4,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173490"">Ocean Spray Cranberry Juice 5.5-oz. Cans 48-Pack</a> for $15.06. Checkout via Subscribe and Save to cut that price to <strong>$14.31</strong>. With <strong>free shipping</strong>, that's a buck off, and the lowest price we could find.<br>
<br>
Note: Be sure to cancel your subscription once your order ships to avoid being billed for further shipments."
,2173469,BATTERIES,https://www.dealnews.com/16-Duracell-Batteries-16-Office-Depot-GC-for-16-pickup-at-Office-Depot/2173469.html,2018-01-07T21:22:28-05:00,$16,"16 Duracell Batteries, $16 Office Depot GC",,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sz1ulkeaxhms4amws2yz",3,pickup at Office Depot,"Office Depot and OfficeMax again offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173469"">Duracell Coppertop Alkaline AAA Batteries 16-Pack</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099204,2173469"">Duracell Coppertop Alkaline AA Batteries 16-Pack</a> for <strong>$15.99</strong>. Plus, Office Depot and OfficeMax Rewards members will bag a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099207,2173469"">$15.99 Rewards Credit</a> for <b>free</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099210,2173469"">sign up</a>.) Choose free in-store <b>pickup</b> to dodge the $9.95 shipping fee. That's tied with our mention from a month ago and the best deal we could find now by at least $11.) Deal is limited to two per customer.<br>
<br>
Note: Allow up to five weeks after the promotion ends for Rewards to become available in your account."
,2173463,BED & BATH,https://www.dealnews.com/Bio-Bidet-Prestige-Elongated-Bidet-Toilet-Seat-for-280-5-s-h/2173463.html,2018-01-07T21:21:22-05:00,$280,BioBidet Prestige Elongated Bidet Toilet Seat,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wfcffqh0ezspvnhjia7u",3,$5 shipping,"Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173463"">BioBidet Prestige Elongated Bidet Toilet Seat</a> for <strong>$279.99</strong> plus <strong>$5</strong> for shipping. That's the lowest price we could find by $164. It features a side control panel, 3-in-1 nozzle system, heated seat, heated air dryer, massage, and oscillating mode."
2018-01-06T12:18:57-05:00,2173238,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2173238",,"20,000 bonus points offer",Bank of America® Travel Rewards Credit Card,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bv3urdvfxvmwirwdv9qm",,,"At Bank of America, apply for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173238"">Bank of America® Travel Rewards credit card</a> and receive <strong>20,000 bonus points</strong> if you make at least $1,000 in purchases in the first 90 days of account opening – that can be redeemed for a <strong>$200 Statement Credit towards travel purchases</strong>. Plus, earn <strong>1.5 points</strong> per $1 spent on all purchases, with <strong>no annual fee</strong> and <strong>no foreign transaction fees</strong>. Redeem points for a statement credit to pay for flights, hotels, vacation packages, cruises, rental cars, or baggage fees with no blackout dates. There's no limit to the total number of points you can earn and points don't expire. Finally, there's a <strong>0% introductory APR</strong> for <strong>12 billing cycles</strong> for purchases, then <strong>16.24% - 24.24% variable APR</strong>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1631/Bank-of-America/"">Bank of America credit card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>"
,2173478,GAMES,https://www.dealnews.com/Destiny-The-Taken-King-Legendary-Ed-Xbox-One-for-8-free-shipping/2173478.html,2018-01-07T21:20:55-05:00,$8,Destiny: The Taken King Legendary Ed Xbox One,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fk2vsbchh5bgwpn3df36",3,free shipping,"Microsoft Store offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173478"">Destiny: The Taken King Legendary Edition for Xbox One</a> for <strong>$7.99</strong> with <strong>free shipping</strong>. That's $7 under our mention from last March and the lowest price we've seen (it's a low today by $10)."
,2173493,LAPTOPS,https://www.dealnews.com/Asus-Vivo-Book-Flip-Pentium-14-Touch-Laptop-for-299-free-shipping/2173493.html,2018-01-07T21:07:08-05:00,$299,"Asus VivoBook Flip Pentium 14"" Touch Laptop",,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dzx5k6efmqirftdyxhib",4,free shipping,"Walmart offers the 3.3-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173493"">Asus VivoBook Flip TP401 Intel Pentium Apollo Lake 1.1GHz 14"" Touchscreen 2-in-1 Laptop</a> for <b>$299</b> with <b>free shipping</b>. That's tied with our mention from three weeks ago and the lowest price we could find today by $80. It features an Intel Pentium N4200 1.1GHz Apollo Lake quad-core processor, 14"" 1366x768 (720p) touchscreen LCD, 4GB RAM, 64GB eMMC storage, 802.11ac wireless, Bluetooth, 4.1, USB 3.1 Type-C, micro HDMI, 2-cell battery, and Windows 10 Home."
,2173472,EBOOKS,https://www.dealnews.com/Select-Minecraft-for-Kids-eBooks-for-free/2173472.html,2018-01-07T21:05:44-05:00,free,Select Minecraft for Kids eBooks,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/igveluniyeffsalvzq1k",4,,"Amazon offers a range of Minecraft for kids Kindle eBooks for <strong>free</strong>. That's up to $2 off and the lowest price we could find. Titles include:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173472"">The Friendly Creeper Diaries (Book 1): The Creeper Village</a>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099216,2173472"">The Friendly Creeper Diaries: The Moon City (Book 4): The Underground City</a>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099219,2173472"">The Friendly Creeper Diaries: The Relics of Dragons (Book 7): Possessed by Herobrine</a>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099222,2173472"">Minecraft: Battle of Legends Book 1</a>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099225,2173472"">The Obsidian Cube (Book 1): An Unknown Past</a>
 </li>
</ul>"
,2173397,HEADPHONES,https://www.dealnews.com/Anker-Sound-Buds-Slim-Wireless-Earbuds-for-19-free-shipping-w-Prime/2173397.html,2018-01-07T21:20:10-05:00,$19,Anker SoundBuds Slim Wireless Earbuds,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rusu7aqszzk8oniannvc",3,free shipping w/ Prime,"AnkerDirect via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173397"">Anker SoundBuds Slim Wireless Earbuds</a> in Blue or Red for <strong>$18.99</strong> with <strong>free shipping</strong>. That's a buck under our September mention and the lowest price we could find now by $9. Features include IPX4 rated water-resistance, 6mm drivers, and three sizes of ear tips."
,2173484,CRAFTS,https://www.dealnews.com/Smart-Color-Art-Dual-Tip-Brush-Pen-48-Pack-for-16-free-shipping/2173484.html,2018-01-07T21:19:55-05:00,$16,Smart Color Art Dual Tip Brush Pen 48-Pack,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kdeccn1d90sn8dl8f20p",3,free shipping,"Smart Color Art via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173484"">Smart Color Art Dual Tip Brush Pen 48-Pack</a> for <strong>$15.79</strong> with <strong>free shipping</strong>. That's $11 under our June mention and the lowest price we could find by $2."
,2173466,EXTERNAL HARD DRIVES,https://www.dealnews.com/WD-8-TB-Easystore-USB-3.0-Desktop-Hard-Drive-for-160-free-shipping/2173466.html,2018-01-07T21:19:47-05:00,$160,WD 8TB Easystore USB 3.0 Desktop Hard Drive,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t21o077beszlarpx6tut",3,free shipping,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173466"">Western Digital 8TB Easystore USB 3.0 Desktop Hard Drive</a> for <strong>$159.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $25, although we saw this for $20 less last month. It includes WD Backup and Drive Utilities software and also comes with a choice of $20 Shutterfly Credit or 8x8"" Photo Book."
,2173460,ANDROID PHONES,https://www.dealnews.com/Refurb-Asus-Zen-Fone-3-16-GB-Android-Phone-for-70-after-rebate-free-shipping/2173460.html,2018-01-07T21:05:16-05:00,$70 after rebate,Refurb Asus ZenFone 3 16GB Android Phone,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/o2zbpydgwfynazwy0izy",4,free shipping,"Newegg offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173460"">Unlocked Asus ZenFone 3 Max 16GB 4G LTE GSM Android Smartphone</a> in Gray for <strong>$69.99</strong> via the instructions below. With <strong>free shipping</strong>, that's $10 under last month's mention, $60 under the lowest price we could find for a new unit and the best price we've seen in any condition. The phone features a 4,100mAh battery, which lasts up to 30 days on standby and doubles as a power bank. Additional features include an MediaTek MT6737 1.25GHz quad-core processor, 5.2"" 1280x720 (720p) IPS touchscreen LCD, 2GB RAM, 16GB storage, 13-megapixel rear camera, 5-megapixel front-facing camera, 1080p video recording, 802.11n wireless, Bluetooth 4.0, microSD card slot, fingerprint sensor, and Android 6.0 OS (Marshmallow). Deal ends January 31. To get this deal:
<ol>
 <li>Add the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173460"">Unlocked Asus ZenFone 3 Max 16GB 4G LTE GSM Android Smartphone</a> to cart for $89.99
 </li>
 <li>coupon code ""EMCSPEPV3"" cuts it to $79.99
 </li>
 <li>redeem this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099201,2173460"">$10 rebate</a> for a final price of <strong>$69.99</strong>
 </li>
</ol>
Note: A 90-day warranty applies but it's unclear who covers it."
,2173436,POWER TOOLS,https://www.dealnews.com/Refurb-Hitachi-4-Gal.-Portable-Air-Compressor-for-84-9-s-h/2173436.html,2018-01-07T21:19:34-05:00,$84,Refurb Hitachi 4-Gal. Portable Air Compressor,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgid17zwychpns7kvit9",3,$9 shipping,"Big Sky tool offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173436"">Hitachi 4-Gallon Portable Electric Twin Stack Air Compressor</a> for <strong>$83.97</strong> plus around <strong>$9</strong> for shipping. That's $6 under our mention from last April and about $59 under the lowest price we could find for a new unit. It weighs 53 lbs. and features a 15-amp direct-drive induction motor, cast iron pump, steel-encased gauges, and thermal overload protection.<br>
<br>
Note: A 1-year Hitachi warranty applies."
,2173454,BBQS & GRILLS,https://www.dealnews.com/Texsport-BBQ-Swivel-Grill-for-32-free-shipping/2173454.html,2018-01-07T21:18:43-05:00,$32,Texsport BBQ Swivel Grill,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vdnwc5tdtn87mzixvecs",3,free shipping,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173454"">Texsport Heavy Duty Outdoor Barbecue Swivel Grill</a> for <strong>$32.09</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099198,2173454"">Amazon</a> charges the same.) That's $6 under our November mention and the lowest price we could find by $5. It features a 24"" x 16"" cooking surface and is height adjustable to 17""."
2018-01-03T12:34:27-05:00,2171069,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2171069",,"50,000 bonus points",Chase Sapphire Reserve℠ Card,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dgnflhffkigi97koojiy",,,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171069"">Chase Sapphire Reserve℠ Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094638,2171069"">$4,000 or more</a> on purchases in the first three months from account opening – that's $750 toward travel when you redeem through Chase Ultimate Rewards®. Plus, automatically receive <strong>up to $300 in statement credits</strong> as reimbursement for travel purchases charged to your card each account anniversary year. Also, earn <strong>3X points</strong> for every $1 spent on travel and dining at restaurants worldwide, and 1 point for every $1 spent on all other purchases. There's a $450 annual fee; $75 for each authorized user. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094641,2171069"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>"
,2173451,COATS,https://www.dealnews.com/Alpine-Swiss-Mens-Grant-Jacket-for-25-free-shipping/2173451.html,2018-01-07T20:53:37-05:00,$25,Alpine Swiss Men's Grant Jacket,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ndxuol53zy3zdieppmbe",5,free shipping,"Art of Deals via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173451"">Alpine Swiss Men's Grant 28"" Open Bottom Jacket</a> in Black or Gray for <strong>$24.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099195,2173451"">Alpine Swiss Store via Amazon</a> charges the same.) That's $5 under our mention from two weeks ago, $150 off list, and the lowest price we've seen. It's available in sizes S to XXL."
