hotness,url,time_modified,price,title,time_published,uuid,picture_url,category,description,editors_choice,shipping
4,https://www.dealnews.com/Dell-Inspiron-Celeron-1.6-GHz-Dual-12-Laptop-for-147-free-shipping/2169662.html,2018-01-02T09:25:55-05:00,$147,"Dell Inspiron Celeron 1.6GHz Dual 12"" Laptop",,2169662,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fz7foatxlsdofrpnolyw",LAPTOPS,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169662"">Dell Inspiron 11 3000 Series Intel Celeron Braswell 1.6GHz 11.6"" Laptop</a> in Alpine White for <strong>$146.99</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago and the lowest price we could find by $53. It features an Intel Celeron N3060 1.6GHz Braswell dual-core processor, 11.6"" 1366x768 (720p) LED-backlit LCD, 2GB RAM, 32GB eMMC storage, 802.11n wireless, Bluetooth 4.2, 2-cell battery, and Windows 10 Home 64-bit.<br>
<br>
Note: Dell pictures it in blue, but this deal is for a white model per the specs.",,free shipping
5,https://www.dealnews.com/Vineyard-Vines-Whale-of-a-Sale-Extra-40-off-free-shipping-w-125/2169638.html,2018-01-02T08:38:46-05:00,Extra 40% off,Vineyard Vines Whale of a Sale,,2169638,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tnf1wmpietohvqqplqke",CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169638"">Vineyard Vines</a> takes an <strong>extra 40% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091206,2169638"">sale styles</a> via coupon code ""WHALE40"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091209,2169638"">Whale of a Sale Event</a>. Shipping starts at <strong>$8.50</strong>, or get free shipping on orders of $125 or more. Deal ends January 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s41620/Vineyard-Vines/"">Vineyard Vines Coupons</a>.</p>",,free shipping w/ $125
3,https://www.dealnews.com/Hotels.com-Ski-Resort-Sale-Up-to-30-off-50-off/2169635.html,2018-01-02T09:51:47-05:00,Up to 30% off + $50 off,Hotels.com Ski Resort Sale,,2169635,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yzst5dgudhqy7vstzsk5",HOTELS,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169635"">Hotels.com</a> takes an <b>up to 30% off</b> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091197,2169635"">ski resort stays nationwide</a>. Plus, take an <b>extra $50 off</b> stays of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091200,2169635"">$300 or more</a> via coupon code ""SLOPES50"". Some exclusions apply. Book this travel deal by February 4 for stays through March 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2306/Hotels.com/"">Hotels.com Coupons</a>.</p>",,
5,https://www.dealnews.com/Bed-Bath-Beyond-Semi-Annual-Clearance-Up-to-50-off-free-shipping-w-29/2169632.html,2018-01-02T08:37:25-05:00,Up to 50% off,Bed Bath & Beyond Semi-Annual Clearance,,2169632,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bgcqguzof3dbza0y8dy4",AFTER CHRISTMAS SALES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169632"">Bed Bath &amp; Beyond</a> takes <strong>up to 50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091167,2169632"">clearance items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091170,2169632"">Semi-Annual Clearance Event</a>. Shipping adds <strong>$5.99</strong>, or get free shipping with orders of $29 or more. (Large items may have additional fees; in-store pickup may also be available.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091173,2169632"">Azalea Micro-Mink Oversized Reversible Throw</a> for <strong>$19.99</strong> + <strong>$6</strong> s&amp;h (low by $9)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091176,2169632"">Samsonite SoLyte 29"" Spinner Luggage</a> for <strong>$109.99</strong> + <strong>$0</strong> s&amp;h (low by $20)
 </li>
</ul>",,free shipping w/ $29
3,https://www.dealnews.com/Filson-Mens-Short-Cruiser-Jacket-for-109-14-s-h/2169626.html,2018-01-02T07:21:28-05:00,$109,Filson Men's Short Cruiser Jacket,,2169626,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/drpldu0fc94k6eyf72cl",COATS,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169626"">Filson Men's Short Cruiser Jacket</a> in Olive for <strong>$109</strong> plus <strong>$13.95</strong> for shipping. That's the lowest price we could find by $68. It's available in sizes S to XL.",,$14 shipping
3,https://www.dealnews.com/Green-Alien-2-L-Hydration-Backpack-for-9-free-shipping/2169599.html,2018-01-02T07:20:34-05:00,$9,Green Alien 2L Hydration Backpack,,2169599,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/na0z29wkylk9rwx9gtlm",BACKPACKS,"GearXS via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169599"">Green Alien 2-Liter Hydration Backpack</a> in Black or Orange for <strong>$8.99</strong> with <strong>free shipping</strong>. That's $36 off list and the lowest price we could find. It features a flexible drinking tube and adjustable elastic cord.",,free shipping
3,https://www.dealnews.com/Teespring-Womens-Fab-Fitness-Leggings-for-20-free-shipping/2169614.html,2018-01-02T07:20:21-05:00,$20,Teespring Women's Fab Fitness Leggings,,2169614,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gsrf8o8muimkmko5klob",ACTIVEWEAR,"Teespring via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169614"">Teespring Women's Fab Fitness Leggings</a> in several styles (Geometric pictured) for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $25 off list and the lowest price we could find. They're available in sizes XS to XL.",,free shipping
2,https://www.dealnews.com/Guess-Womens-Drama-Square-Sunglasses-for-39-free-shipping/2169620.html,2018-01-02T07:48:00-05:00,$39,Guess Women's Drama Square Sunglasses,,2169620,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgtcs9q50heunuz1mfnl",SUNGLASSES,"Walkintofashion via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169620"">Guess Women's Drama Square Sunglasses</a> in Gold/Black or Rose Gold/White for <strong>$39.19</strong> with <strong>free shipping</strong>. That's $59 off and the lowest price we could find. They feature 60mm lenses.",,free shipping
4,https://www.dealnews.com/Ralph-Lauren-Happy-New-Year-Sale-Extra-30-off-free-shipping-w-125/2169584.html,2018-01-02T09:25:34-05:00,Extra 30% off,Ralph Lauren Happy New Year Sale,,2169584,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jchk2ikwjesx4tabasme",CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169584"">Ralph Lauren</a> takes an <strong>extra 30% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090960,2169584"">select styles</a>, already marked <strong>up to 65% off</strong>, via coupon code ""2018"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090963,2169584"">Happy New Year Sale</a>. Shipping adds <strong>$5</strong> (choose ""Economy"" at checkout), or spend $125 or more for free shipping via coupon code ""FREESHIP125"". Some exclusions apply. Deal ends January 4.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1092/Ralph-Lauren/"">Ralph Lauren Coupons</a>.</p>",,free shipping w/ $125
3,https://www.dealnews.com/Carnival-7-Nt-Caribbean-Cruise-from-908-for-2/2169623.html,2018-01-02T09:50:58-05:00,from $908 for 2,Carnival 7Nt Caribbean Cruise,,2169623,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fowhgryua7flmcocpcbl",CRUISES,"Vacations to Go offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169623"">Carnival Cruise 7-Night Caribbean Cruise for Two</a>, with prices starting from <strong>$908</strong>. That's the lowest price we could find by $40. This roundtrip cruise aboard the Carnival Glory departs from Miami, FL, on January 27. Book this travel deal by January 26.",,
3,https://www.dealnews.com/Nord-VPN-3-Year-VPN-Subscription-for-99/2169563.html,2018-01-02T07:20:03-05:00,$99,NordVPN 3-Year VPN Subscription,,2169563,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bafiiamzd0g4c4n8h0az",SOFTWARE,"NordVPN offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169563"">NordVPN 3-Year VPN Subscription</a> for <strong>$99</strong> ($2.75/month). That's tied with last week's mention, $331 off list, and the lowest price we could find. The service features AES 256-bit encryption, 2,533 worldwide servers in 56 different countries, a no-logs policy, and automatic kill switch. You can connect up to six devices simultaneously, and it's compatible with Windows, Mac, iOS, Android, and more.",,
2,https://www.dealnews.com/Dell-XPS-Coffee-Lake-i5-6-Core-PC-w-2-GB-GPU-for-686-free-shipping/2169617.html,2018-01-02T07:47:43-05:00,$686,Dell XPS Coffee Lake i5 6-Core PC w/ 2GB GPU,,2169617,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wy8hcue5tbyzbno9tvy8",DESKTOPS,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169617"">Dell XPS 8930 Tower Intel Coffee Lake Core i5 2.8GHz 6-Core Gaming Desktop PC</a> for $734.99. Coupon code ""50OFF699"" cuts that to <strong>$685.99</strong>. With <strong>free shipping</strong>, that's $114 off list, $14 below our mention from last week, and the lowest price we've seen. Deal ends February 3. Features include:
<ul>
 <li>Intel Core i5-8400 2.8GHz Coffee Lake 6-core processor
 </li>
 <li>8GB RAM
 </li>
 <li>1TB 7200 rpm hard drive
 </li>
 <li>AMD Radeon RX 560 2GB graphics
 </li>
 <li>Windows 10 Home 64-bit
 </li>
</ul>",,free shipping
3,https://www.dealnews.com/LEGO-Batman-Movie-Alarm-Clock-for-8-pickup-at-Toys-R-Us/2169605.html,2018-01-02T08:46:51-05:00,$8,LEGO Batman Movie Alarm Clock,,2169605,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iz6pykrsuykl1szdrbd8",TOYS & HOBBIES,"Toys""R""Us offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169605"">LEGO Batman Movie Alarm Clock</a> in Batgirl or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091098,2169605"">Joker</a> for $10.48. Coupon code ""NEWYEARS20"" cuts that to <strong>$8.38</strong>. Opt for in-store <b>pickup</b> where available to dodge the $5.99 shipping charge. That's the lowest price we could find for either character by at least $8 and the best deal we've seen for any Batman Movie alarm clock. (We saw it in Batman for $14 in April.) It measures 9"" tall and requires two AAA batteries (included). Coupon ends January 6.",True,"pickup at Toys""R""Us"
4,https://www.dealnews.com/Allen-Edmonds-Mens-Factory-2-nd-Shoes-at-eBay-Deals-from-77-free-shipping/2169593.html,2018-01-02T07:00:54-05:00,Deals from $77,Allen Edmonds Men's Factory 2nd Shoes at eBay,,2169593,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gcfst2jryxiv3ainqcep",SHOES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091095,2169593"">Allen Edmonds via eBay</a> discounts a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091017,2169593"">Allen Edmonds men's factory-second shoes</a>, with deals starting at <b>$77</b>. (Prices are as marked.) Plus, all orders bag <strong>free shipping</strong>. Stock and sizes are limited in most styles. A couple of best bets, with comparisons to new pairs:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091020,2169593"">Allen Edmonds Men's Cornwallis Dress Oxfords</a> for <strong>$117</strong> (low by $101)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169593"">Allen Edmonds Men's Brooks Brothers Presidio Shoes</a> for <strong>$149</strong> (pictured, $150 off)
 </li>
</ul>
Note: These shoes may have minor cosmetic blemishes that do not affect the fit, comfort, or durability of the shoes.",,free shipping
3,https://www.dealnews.com/Discount-Mags-Year-End-Blowout-Sale-Subs-from-4/2169590.html,2018-01-02T07:19:37-05:00,Subs from $4,DiscountMags Year-End Blowout Sale,,2169590,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uo5eni880y20vusd3aef",MAGAZINES,"DiscountMags cuts prices on <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091089,2169590"">hundreds of magazine subscriptions</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091005,2169590"">Year-End Blowout Sale</a>, with prices starting at <strong>$4 / year</strong>. Deal ends January 2. A couple of best bets (scroll down to see them):
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091008,2169590"">Glamour Magazine 1-Year Subscription</a> for <strong>$4.60</strong> (12 issues, low by $5)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169590"">ESPN Magazine 1-Year Subscription</a> for <strong>$4.62</strong> (pictured, 26 issues, low by $14)
 </li>
</ul>",,
3,https://www.dealnews.com/Crazy-8-Mega-Sale-Extra-20-off-free-shipping/2169602.html,2018-01-02T08:45:50-05:00,Extra 20% off,Crazy 8 Mega Sale,,2169602,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xsepgzzennlw8djtlk8a",KIDS' CLOTHES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169602"">Crazy 8</a> takes an <strong>extra 20% off</strong> sitewide via coupon code ""NEWYEAR"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091062,2169602"">Mega Sale</a>, yielding a total savings of <strong>up to 80% off</strong>. Plus, all orders bag <strong>free shipping</strong>. That's a similar discount to the Crazy 8 Cyber Monday sale and the best sitewide coupon we've seen in the past year. (We've seen larger extra discounts, but those applied to clearance only.) Some exclusions may apply. Deal ends January 3.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2525/Crazy-8/"">Crazy 8 Coupons</a>.</p>",True,free shipping
4,https://www.dealnews.com/Bike-Deals-at-Walmart-for-209/2169587.html,2018-01-02T07:00:10-05:00,$209,Bike Deals at Walmart,,2169587,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jp5sk8pxnu9pqenpfwfh",BICYCLING,"Walmart discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090981,2169587"">rollback and clearance men's, women's, and kids' bicycles</a>. Plus, most orders receive <strong>free shipping</strong>. (Oversized bikes may incur additional handling charges.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090978,2169587"">Schwinn Women's 700c Connection Bike</a> for <strong>$129</strong> ($70 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169587"">Schwinn Men's 700c Kempo Men's Bike</a> for <strong>$208.99</strong> (pictured, $25 off)
 </li>
</ul>",,
3,https://www.dealnews.com/Hugo-Boss-Mens-Aviator-Sunglasses-for-55-free-shipping/2169581.html,2018-01-02T07:18:36-05:00,$55,Hugo Boss Men's Aviator Sunglasses,,2169581,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q5urrxojncocavsp1scl",SUNGLASSES,"Luxomo offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169581"">Hugo Boss Men's Aviator Sunglasses</a> in several styles (Matte Blue pictured) for $84.99. Coupon code ""30LUX"" drops it to <b>$55</b>. With <b>free shipping</b>, that's the lowest price we could find by $57. They feature polarized lenses. Deal ends January 5.",,free shipping
3,https://www.dealnews.com/Stanzino-Womens-Sherpa-Lined-Hooded-Jacket-for-19-free-shipping/2169524.html,2018-01-02T07:17:36-05:00,$19,Stanzino Women's Sherpa Lined Hooded Jacket,,2169524,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jn2o5locoovejdn3uklm",SWEATSHIRTS & HOODIES,"Stanzino via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169524"">Stanzino Women's Sherpa Lined Extra Thick Hooded Jacket</a> in several colors (Black pictured) for <strong>$18.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It's available in sizes S to XL.",,free shipping
3,https://www.dealnews.com/Sof-Sole-Mens-No-Show-Cushion-Socks-6-Pack-for-10-free-shipping/2169578.html,2018-01-02T07:17:22-05:00,$10,Sof Sole Men's No-Show Cushion Socks 6-Pack,,2169578,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hdc6thxgwhy78f0mjrkf",SOCKS,"Deal Genius offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169578"">six pairs of Sof Sole Men's No-Show Tab Cushion Socks</a> in Dark Grey or White for <strong>$9.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11. They fit men's shoe sizes 8 to 12.5.<br>
<br>
Also available are <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090924,2169578"">12 pairs of Sof Sole Women's No Show Athletic Performance Socks</a> in assorted colors for <strong>$11.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $9. They fit women's shoe sizes 5 to 10.",,free shipping
3,https://www.dealnews.com/Superdry-Mens-Joggers-for-29-free-shipping/2169569.html,2018-01-02T07:16:52-05:00,$29,Superdry Men's Joggers,,2169569,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mkolm0hss3mo1ayikqvn",ACTIVEWEAR,"Superdry via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169569"">Superdry Men's Joggers</a> in several styles (Trackster Phoenix Grey pictured) for <b>$29</b> with <b>free shipping</b>. That's $31 under the lowest price we could find for a similar pair of Superdry joggers elsewhere. They're available in select sizes from S to XL.",,free shipping
3,https://www.dealnews.com/Masione-150-ft-Security-Camera-Cable-4-Pack-for-30-free-shipping/2169566.html,2018-01-02T07:16:36-05:00,$30,Masione 150ft Security Camera Cable 4-Pack,,2169566,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/neo3trexpajfqfmax3vv",SECURITY CAMERAS,"Happy Tao via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169566"">Masione 150-Foot Security Camera Extension Cable 4-Pack</a> for $37.99. Coupon code ""DPBCRH7L"" cuts that to <strong>$30.39</strong>. With <strong>free shipping</strong>, that's $8 off and the lowest price we could find, although we saw it for $2 less in November. Each cable has BNC connectors and includes two RCA/BNC adapters. Deal ends January 14.",,free shipping
,https://www.dealnews.com/features/best-phone-deals/,,,Best Phone Deals: Snag an Unlocked Nokia Plus Extras for $47!,2018-01-01T12:22:40-05:00,2169572,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/b31u8h2qs5n1x87ixewm",ROUNDUPS,"Snag a cheap cell phone today and start your new year off right! Score a refurb Galaxy S5, or opt for a brand-new Nokia that'll remind you of the good ol' days. Check out these offers and more in our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-phone-deals/"">phone deals</a>.",,
3,https://www.dealnews.com/Magellan-Outdoors-Womens-Winter-Boots-for-20-free-shipping-w-25/2169560.html,2018-01-02T07:15:54-05:00,$20,Magellan Outdoors Women's Winter Boots,,2169560,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m8vgcu9remcr2utecup3",SHOES,"Academy Sports and Outdoors offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169560"">Magellan Outdoors Women's Winter Boots</a> in several styles (Front Zip Pac pictured) for <b>$19.99</b>. Pad your order <b>over $25</b> to bag free shipping, otherwise shipping adds $8.01. Excluding padding, that's a savings of $10 and the best deal we could find. They're available in select sizes from 6 to 10.",,free shipping w/ $25
3,https://www.dealnews.com/Frontier-Airlines-Nationwide-Winter-Fares-from-43-1-Way/2169557.html,2018-01-01T17:58:32-05:00,from $43 1-Way,Frontier Airlines Nationwide Winter Fares,,2169557,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tdjsfk0cumhrlgma5m3m",AIRFARE,"Frontier Airlines via DealBase discounts select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169557"">Frontier Airlines Nationwide 1-Way Fares</a> with fares starting from <strong>$43.30</strong>. (On the DealBase landing page, click on ""Frontier Airlines"" in the top line to see this sale.) That's the best price we could find for select routes today by at least $5. This price is valid on flights departing from Denver, CO, (DEN) with arrival in Portland, OR, (PDX) on January 11. Book this travel deal by January 10 for travel through March 7.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",,
3,https://www.dealnews.com/250-4-x6-or-4-x4-Photo-Prints-w-16-x20-Print-for-free-31-s-h/2169554.html,2018-01-02T08:44:22-05:00,free,"250 4x6"" or 4x4"" Photo Prints w/ 16x20"" Print",,2169554,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/irop4otrnnp9msuqi7ap",PHOTO SERVICES,"Shutterfly offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169554"">250 4"" x 6""</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090807,2169554"">4"" x 4"" Photo Prints</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090810,2169554"">16"" x 20"" Photo Print</a> for <strong>free</strong> via coupon code ""CELEBRATE"". (Coupon applies to glossy or matte prints only.) Shipping adds <strong>$31.19</strong> if you get both items. (You don't have to buy both items; shipping adds $24.20 or $6.99, respectively, if you only get one of the items.) That's a savings of up to $80 and one of the best deals we've seen on prints from Shutterfly this year, although we briefly saw unlimited free 4"" x 6"" or 4"" x 4"" prints in September.<br>
<br>
Shopping for other items? Coupon code ""NEWYEAR"" takes <b>50% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090813,2169554"">hardcover books and calendars</a> or <b>40% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090816,2169554"">everything else</a>. (Coupons don't stack.) Some exclusions apply. Both deals end January 3.",True,$31 shipping
3,https://www.dealnews.com/NCL-4-Nt-Eastern-Bahamas-Cruise-from-558-for-2/2169548.html,2018-01-02T09:50:17-05:00,from $558 for 2,NCL 4Nt Eastern Bahamas Cruise,,2169548,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uxtvxx6zluugrxov7d7w",CRUISES,"Norwegian Cruise Line offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169548"">Norwegian Cruise Line 4-Night Bahamas Cruise for two</a> with prices starting from <strong>$558</strong>, as seen on Travelzoo. That's the lowest price we could find for such a cruise by $80. This roundtrip cruise aboard the Norwegian Sky departs from Miami, FL, on January 22. Additional fees and taxes apply. Book this travel deal by January 21.",,
2,https://www.dealnews.com/Xbox-One-S-500-GB-Forza-Horizon-3-Hot-Wheels-for-180-free-shipping/2169545.html,2018-01-02T08:41:52-05:00,$180,"Xbox One S 500GB, Forza Horizon 3 Hot Wheels",,2169545,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zullyhp0ooyxglusqjvs",CONSOLES,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169545"">Microsoft Xbox One S Forza Horizon 3 Hot Wheels 500GB Console Bundle</a> in White for $199.99. Coupon code ""EMCPEPE52"" drops it to <b>$179.99</b>. With <strong>free shipping</strong>, that's $12 under our mention from two weeks ago and the best price we've seen. (It's the best deal today by $19.) Deal ends January 7.<br>
<br>
It features 4K Ultra HD video and Blu-ray support, High Dynamic Range, a streamlined wireless controller, integrated power supply, IR blaster, and vertical stand. The bundle includes downloads of Forza Horizon 3 and the Hot Wheels expansion.",True,free shipping
