price,title,shipping,time_modified,category,url,editors_choice,time_published,description,picture_url,hotness,uuid
from $498,Serta Perfect Sleeper Queen Mattress Set,free shipping,2018-01-02T07:32:09-05:00,BEDDING,https://www.dealnews.com/Serta-Perfect-Sleeper-Queen-Mattress-Set-from-498-free-shipping/2169791.html,,,"For its members, Sam's Club offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169791"">Serta Perfect Sleeper Castleview Cushion Firm Pillowtop Queen Mattress Set</a> for <strong>$498</strong> with <strong>free shipping</strong>. (Non-members pay $49.80 more, so it's best to buy a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091758,2169791"">Sam's Club 1-Year Membership</a> for $45 instead.) That's tied with our mention from a year ago and $97 under the lowest price we could find for a similar item sold elsewhere. It includes your choice of a 9"" or 5.75"" box spring.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gdo9kt8cqoceumozkaqx",3,2169791
$8,Star Wars Saga Me Reader,"pickup at Toys""R""Us",2018-01-02T07:48:48-05:00,BOOKS,https://www.dealnews.com/Star-Wars-Saga-Me-Reader-for-8-pickup-at-Toys-R-Us/2169785.html,,,"Toys""R""US offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169785"">Star Wars Saga Me Reader</a> for $9.98. Coupon code ""NEWYEARS20"" cuts that to <strong>$7.98</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.98 shipping fee. That's the lowest price we could find by $10. It includes eight hardcover books that can be read aloud by the Me Reader. Three AAA batteries are required (included). Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nmvgb7ud2ecj1dil4nfq",2,2169785
$36,Prepworks by Progressive 6pc ProKeeper Set,free shipping,2018-01-02T07:31:32-05:00,KITCHEN,https://www.dealnews.com/Prepworks-by-Progressive-6-pc-Pro-Keeper-Set-for-36-free-shipping/2169782.html,,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169782"">Prepworks by Progressive 6-Piece ProKeeper Set</a> for <strong>$35.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $24. It includes a 4-quart, 2.5-quart, 1.5-quart, 1.4-quart, and two 1.5-cup containers with air-tight silicone seals.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rs2rkfbwu3uayu8oqdgq",3,2169782
$31,Jegs Performance 3-Drawer Tool Box,free shipping,2018-01-02T11:52:01-05:00,TOOL STORAGE & ORGANIZATION,https://www.dealnews.com/Jegs-Performance-3-Drawer-Tool-Box-for-31-free-shipping/2169779.html,True,,"Jegs via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169779"">Jegs Performance 3-Drawer Tool Box</a> for <strong>$30.97</strong> with <strong>free shipping</strong>. That's $5 under our December mention, $19 off, and the lowest price we've seen. Features include a central lock, carrying handle, and two latches.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dscnbww6dmowsr6jxq0u",3,2169779
$13,T-fal Performa 3qt Stainless Steel Sauce Pan,pickup at Target,2018-01-02T10:19:47-05:00,KITCHEN,https://www.dealnews.com/T-fal-Performa-3-qt-Stainless-Steel-Sauce-Pan-for-13-pickup-at-Target/2169776.html,,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092160,2169776"">T-fal Performa 3-Quart Stainless Steel Sauce Pan</a> for <s>$12.74</s> with <s>free shipping</s> for Prime members. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169776"">Target</a> charges the same with in-store pickup.) That's $17 off and the lowest price we could find. It's dishwasher-safe and oven safe to 500 degrees.<br>
<br>
<i>Update</i>: It's now out of stock at Amazon; however, Target still offers it for <strong>$12.74</strong> with in-store <strong>pickup</strong>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/phbw5hztesl6ftnfxfmb",3,2169776
$52,Nike Men's Dunk High Basketball Shoes,free shipping,2018-01-02T07:30:23-05:00,SHOES,https://www.dealnews.com/Nike-Mens-Dunk-High-Basketball-Shoes-for-52-free-shipping/2169746.html,,,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169746"">Nike Men's Dunk High Basketball Shoes</a> in White/Red or White/Black for $69.97. In cart, that drops to <strong>$52.48</strong>. Plus, Nike+ members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091596,2169746"">join</a>.) That's $48 off list and the lowest price we could find. They're available in select sizes from 7 to 15. Deal ends January 4.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vhfjw4hbv6xyeljgsps3",3,2169746
$16,Intex Mossy Oak Twin Downy Air Mattress,pickup at Walmart,2018-01-02T07:29:33-05:00,CAMPING & OUTDOORS,https://www.dealnews.com/Intex-Mossy-Oak-Twin-Downy-Air-Mattress-for-16-pickup-at-Walmart/2169737.html,,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169737"">Intex Mossy Oak Twin Prestige Downy Airbed Mattress</a> for <strong>$15.97</strong>. Opt for in-store <strong>pickup</strong> to avoid the $49.97 shipping fee. That's $14 off list and the lowest price we could find, although we saw it for $4 less in September. It features a flocked top and 3-in-1 valve with extra-wide openings.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nnkd5rt3lrnvobhepefz",3,2169737
$17,WowWee Sesame Street Elmoji Coding Robot,free shipping w/ Prime,2018-01-02T10:18:13-05:00,TOYS & HOBBIES,https://www.dealnews.com/Wow-Wee-Sesame-Street-Elmoji-Coding-Robot-for-17-free-shipping-w-Prime/2169767.html,,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169767"">WowWee Sesame Street Elmoji Junior Coding Robot</a> in Red for <s>$17.38</s> <strong>$16.96</strong> with <b>free shipping</b> for Prime members. That's $2 under last week's mention, $43 off list, and the lowest price we've seen. It develops STEM skills using an emoji-based coding language and can be used in conjunction with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091731,2169767"">Elmoji iOS</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091734,2169767"">Android</a> app.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gl6bb4f1qa3qmrg9pipw",3,2169767
$49,Crew Furniture Urban Child Recliner,free shipping,2018-01-02T07:26:16-05:00,CHAIRS,https://www.dealnews.com/Crew-Furniture-Urban-Child-Recliner-for-49-free-shipping/2169731.html,,,"Jet.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169731"">Crew Furniture Urban Child Recliner</a> in Moonbeam for <strong>$49</strong> with <strong>free shipping</strong>. That's tied with our mention from last week and the lowest price we could find by $26. It features a push-back reclining mechanism and microsuede upholstery.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dsrymfkpshuxolsaa76y",3,2169731
$199,"Dell Celeron 1.6GHz 12"" Touch Chromebook",free shipping,2018-01-02T07:25:45-05:00,LAPTOPS,https://www.dealnews.com/Dell-Celeron-1.6-GHz-12-Touch-Chromebook-for-199-free-shipping/2169734.html,,,"Dell Small Business offers its 2.8-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169734"">Dell Chromebook 11 3180 Intel Celeron Braswell 1.6GHz 11.6"" Touchscreen Laptop</a> in Black for <strong>$199</strong> with <strong>free shipping</strong>. That's tied with our Cyber Monday mention and the lowest price we could find now by $90. It features an Intel Celeron N3060 1.6GHz Braswell dual-core processor, 11.6"" 1366x768 (720p) touchscreen LCD, 4GB RAM, 16GB eMMC storage, USB 3.1, HDMI, 3-cell battery, and Chrome OS.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fzjivoi8ccovaww3nv1n",2,2169734
20% off select items,"Toys""R""Us New Year's Sale",free shipping w/ $29,2018-01-02T09:33:12-05:00,GAMING & TOYS,https://www.dealnews.com/Toys-R-Us-New-Years-Sale-20-off-select-items-free-shipping-w-29/2169743.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091662,2169743"">Toys ""R"" Us</a> takes <strong>20% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169743"">select items</a> via coupon code ""NEWYEARS20"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091593,2169743"">New Year's Sale</a>. (Eligible items are marked.) Choose in-store <b>pickup</b> to avoid the $5.99 shipping fee, or spend $29 or more to bag free shipping. Deal ends January 6.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1791/Toys-R-Us/"">Toys""R""Us Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rfwqdwzc3qgibffughl8",4,2169743
$40,adidas Men's 350 Shoes,free shipping,2018-01-02T09:29:55-05:00,SHOES,https://www.dealnews.com/adidas-Mens-350-Shoes-for-40-free-shipping/2169722.html,,,"adidas via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169722"">adidas Men's 350 Shoes</a> in White for <b>$40</b> with <b>free shipping</b>. That's $40 off and the lowest price we could find. They're available in sizes 8 to 12.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ntwvpgim5nc0j0uz3rp8",4,2169722
$7,P90X Recovery Stick Self Massage Tool,pickup at Walmart,2018-01-02T07:25:23-05:00,EXERCISE EQUIPMENT,https://www.dealnews.com/P90-X-Recovery-Stick-Self-Massage-Tool-for-7-pickup-at-Walmart/2169716.html,,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169716"">P90X Recovery Stick Self Massage Tool</a> for <strong>$7.14</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $8. It features three independent massage rollers.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gnsigsokbevq6sduwheu",3,2169716
$15,Reebok Men's Athletic Performance Jacket,free shipping,2018-01-02T11:37:38-05:00,COATS,https://www.dealnews.com/Reebok-Mens-Athletic-Performance-Jacket-for-15-free-shipping/2169710.html,,,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169710"">Reebok Men's Athletic Performance Jacket</a> in several colors (Red pictured) for <strong>$14.99</strong> with <strong>free shipping</strong>. That's tied with our Cyber Monday mention, $45 off, and the lowest price we've seen. It comes in select sizes from S to 5XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bsemhx1lbveapix1fwhy",5,2169710
$155,Yamaha Bluetooth Soundbar w/ Subwoofer,free shipping,2018-01-02T09:29:40-05:00,SPEAKERS,https://www.dealnews.com/Yamaha-Bluetooth-Soundbar-w-Subwoofer-for-155-free-shipping/2169713.html,,,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169713"">Yamaha Bluetooth Sound Bar and Wireless Subwoofer</a> for <b>$154.95</b> with <b>free shipping</b>. That's tied with our Black Friday week mention and the lowest price we could find by $125. It features two 2-1/8"" cone speakers, 6.5"" subwoofer, 200-watt total output, and Bluetooth streaming.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cya1qczvkqaty95qjumq",4,2169713
$44,Withings Unisex Activite Pop Fitness Watch,free shipping,2018-01-02T10:17:28-05:00,SPORTS & FITNESS,https://www.dealnews.com/Withings-Unisex-Activite-Pop-Fitness-Watch-for-44-free-shipping/2169704.html,,,"Walgreens offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092145,2169704"">Withings Unisex Activite Pop Fitness Watch</a> in <del>Azure or</del> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169704"">Grey</a> for $53.99. Coupon code ""EXTRA18"" cuts that to <strong>$44.27</strong>. With <strong>free shipping</strong>, that's $16 below our July mention and the lowest price we've seen. (It's the best deal now by $6.) It features a stainless steel case, silicone sport strap, HealthMate app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091452,2169704"">Android</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091455,2169704"">iOS</a>, and water resistance to 150 feet. Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jxgd7llqhu8lxolbiggl",3,2169704
$110,TP-Link Archer AC3200 802.11ac WiFi Router,$3 shipping,2018-01-02T07:23:46-05:00,ROUTERS,https://www.dealnews.com/TP-Link-Archer-AC3200-802.11-ac-Wi-Fi-Router-for-110-3-s-h/2169701.html,,,"TigerDirect Business offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169701"">TP-Link Archer AC3200 Tri-Band 802.11ac Wireless Gigabit Ethernet Router</a> for <b>$109.99</b> plus <b>$2.99</b> for shipping. That's $7 under our October mention and the lowest price we could find now by $67. The tri-band wireless router (2.4GHz and two 5GHz) features a 1GHz dual-core processor, four Gigabit Ethernet ports, USB 3.0, and six antennas.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xwdrn0z6btjpbbordcdh",3,2169701
$40,Roccat Kave XTD Headset w/ Syva Headphones,free shipping,2018-01-02T11:51:49-05:00,HEADPHONES,https://www.dealnews.com/Roccat-Kave-XTD-Headset-w-Syva-Headphones-for-40-free-shipping/2169707.html,True,,"Dell Home offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169707"">Roccat Kave XTD Stereo Gaming Headset</a> in Black bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091461,2169707"">Roccat Syva In-Ear Headphones</a> in Black/Blue for <strong>$39.99</strong> with <strong>free shipping</strong>. That's tied with last month's mention and the lowest price we could find for these items purchased separately elsewhere by $63.<br>
<br>
The headset features 50mm neodymium drivers, a 20Hz to 20kHz frequency response, detachable and 360°-rotatable noise-canceling boom microphone, in-line remote, and 8-foot cable. The headphones feature 10mm drivers, a 20Hz to 20kHz frequency response, and in-line remote and microphone.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ycl0p7rzanw2t3tud3ff",1,2169707
$25,"SwissGear Apastron 16"" Laptop Backpack",free shipping,2018-01-02T11:50:38-05:00,LAPTOP BAGS,https://www.dealnews.com/Swiss-Gear-Apastron-16-Laptop-Backpack-for-25-free-shipping/2169689.html,True,,"Dell Small Business offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169689"">SwissGear Apastron 16"" Laptop Backpack</a> in Navy Denim for <strong>$24.99</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago and the lowest price we could find today by $35. It features a side-entry TripleProtect padded compartment that accommodates laptops up to 16"", 10"" tablet pocket, file divider, multiple exterior pockets, and adjustable shoulder straps.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vyac4dlghphkr8tcqpwr",4,2169689
$47,Baz: Star Crossed Love Ticket in Las Vegas,,2018-01-02T10:12:14-05:00,THINGS TO DO,https://www.dealnews.com/Baz-Star-Crossed-Love-Ticket-in-Las-Vegas-for-47/2169680.html,,,"Travelzoo offers an <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169680"">Adult Ticket to Baz Luhrmann's Baz: Star Crossed Love</a> at The Palazzo in Las Vegas, NV, bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091365,2169680"">glass of prosecco</a>, with prices starting from <strong>$46.54</strong> via coupon code ""BZTZOOP"". That's a savings of $18 and the lowest price we could find. Additional taxes and fees apply. Book this travel deal by January 31 for shows through March 31, 2018.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r8ipjioarahuazafhejy",2,2169680
$339,Gold's Gym Trainer 430i Treadmill w/ HRM,free shipping,2018-01-02T07:22:55-05:00,EXERCISE EQUIPMENT,https://www.dealnews.com/Golds-Gym-Trainer-430-i-Treadmill-w-HRM-for-339-free-shipping/2169665.html,,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169665"">Gold's Gym Trainer 430i Treadmill with Heart Rate Monitor</a> for <b>$339</b> with <b>free shipping</b>. That's $20 under our mention from the week of Black Friday, the best price we've seen, and a low now by $60. It features an LCD display, 16"" x 50"" tread belt, iFit technology, power incline, and a dual-grip heart rate monitor.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fjzz8fdlhgqflzwrankw",3,2169665
$6,Lumsing 48W 4-Port USB Car Charger,free shipping w/ Prime,2018-01-02T07:22:44-05:00,AUTOMOTIVE,https://www.dealnews.com/Lumsing-48-W-4-Port-USB-Car-Charger-for-6-free-shipping-w-Prime/2169668.html,,,"Yangdock E-commerce via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169668"">Lumsing Quick Charge 2.0 48-watt 4-Port USB Car Charger</a> in Black or White for $7.99. Coupon code ""DA656129"" cuts it to <strong>$5.99</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's the lowest price we could find now by a buck. It features Quick Charge 2.0, which provides up to eight hours of battery life from 15 minutes of charging. Deal ends January 14.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aox2wgnc9nqdppjhcera",3,2169668
free w/ Prime every month,Amazon First Reads eBook Program,,2018-01-02T09:29:17-05:00,EBOOKS,https://www.dealnews.com/Amazon-First-Reads-eBook-Program-free-w-Prime-every-month/2169677.html,,,"Amazon offers its Prime members <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169677"">one early-release Kindle eBook per month</a> for <strong>free</strong> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091359,2169677"">Amazon First Reads Program</a>. (It costs $1.99 for non-members who sign up for Amazon First Reads monthly emails.) That's $5 under the list prices of these books, which are otherwise only available as preorders. Deal ends January 31.<br>
<br>
Each month, you can choose from one of six new Kindle eBooks that are selected by Amazon's editors in advance of the books' official release dates. This month's titles include Renee Shafransky's <i>Tips for Living</i>, Cheryl Reid's <i>As Good as True</i>, and Scott J. Holliday's <i>Punishment</i> .","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x6yeregodyc72jcvssw2",4,2169677
$88,Ironman Essex 990 Inversion Table,free shipping,2018-01-02T07:22:04-05:00,EXERCISE EQUIPMENT,https://www.dealnews.com/Ironman-Essex-990-Inversion-Table-for-88-free-shipping/2169656.html,,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169656"">Ironman Essex 990 Inversion Table</a> in Gray for <strong>$88</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $16. It inverts to a full 180° and helps relieve back pain and stress and keeps back muscles flexible. Features include a powder-coated 1.5"" steel frame, 3/4"" foam backrest, angle and height adjustability, pin-release ankle holder system, and 275-lb. weight capacity.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gcsrojfivwllrrrzq70u",3,2169656
$78,Exerpeutic Aero Air Elliptical,free shipping,2018-01-02T07:21:54-05:00,EXERCISE EQUIPMENT,https://www.dealnews.com/Exerpeutic-Aero-Air-Elliptical-for-78-free-shipping/2169659.html,,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169659"">Exerpeutic 260 Aero Air Elliptical</a> for <strong>$78</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091299,2169659"">Amazon</a> charges the same.) That's $2 under our October mention and the lowest price we've seen. (It's the best deal now by $9.) It features an LCD display, tension adjustment, and 260-lb. weight capacity.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/huxu4mod5ini0lh3afse",3,2169659
Up to 50% off + 20% off,Clarks Winter Clearance,free shipping,2018-01-02T11:37:12-05:00,SHOES,https://www.dealnews.com/Clarks-Winter-Clearance-Up-to-50-off-20-off-free-shipping/2169647.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169647"">Clarks</a> takes <strong>up to 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091260,2169647"">men's, women's, and kids' shoes</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091263,2169647"">Winter Clearance</a>. (Prices are as marked.) Even better, cut an <strong>extra 20% off</strong> via coupon code ""EXTRA20"". Plus, all orders receive <strong>free shipping</strong>. That beats our mention from last week, which lacked the extra 20% off coupon. Deal ends January 10.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s40475/Clarks/"">Clarks Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uhuj8l2ur7n62scxrgul",5,2169647
Up to 50% off + coupons,Longines Watches at Jomashop,free shipping,2018-01-02T09:28:28-05:00,WATCHES,https://www.dealnews.com/Longines-Watches-at-Jomashop-Up-to-50-off-coupons-free-shipping/2169641.html,,,"Jomashop takes <strong>up to 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091227,2169641"">Longines men's and women's watches</a>. Plus, cut an <strong>extra $25 off</strong> via coupon code ""NY1825"" or an <strong>extra $50 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091224,2169641"">$1,000 or more</a> via ""NY1850"". Plus, all items qualify for <strong>free shipping</strong>. Deal ends January 2. A couple of best bets, with prices after ""NY1825"":
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169641"">Longines Men's La Grande Classique Watch</a> for <strong>$535</strong> (pictured, low by $19)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091218,2169641"">Longines Women's Primaluna Stainless Steel Watch</a> for <strong>$670</strong> (low by $18)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w6fck8b1qmxsoykkr3m8",3,2169641
$147,"Dell Inspiron Celeron 1.6GHz Dual 12"" Laptop",free shipping,2018-01-02T09:25:55-05:00,LAPTOPS,https://www.dealnews.com/Dell-Inspiron-Celeron-1.6-GHz-Dual-12-Laptop-for-147-free-shipping/2169662.html,,,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169662"">Dell Inspiron 11 3000 Series Intel Celeron Braswell 1.6GHz 11.6"" Laptop</a> in Alpine White for <strong>$146.99</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago and the lowest price we could find by $53. It features an Intel Celeron N3060 1.6GHz Braswell dual-core processor, 11.6"" 1366x768 (720p) LED-backlit LCD, 2GB RAM, 32GB eMMC storage, 802.11n wireless, Bluetooth 4.2, 2-cell battery, and Windows 10 Home 64-bit.<br>
<br>
Note: Dell pictures it in blue, but this deal is for a white model per the specs.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fz7foatxlsdofrpnolyw",4,2169662
Extra 40% off,Vineyard Vines Whale of a Sale,free shipping w/ $125,2018-01-02T11:36:51-05:00,CLOTHING & ACCESSORIES,https://www.dealnews.com/Vineyard-Vines-Whale-of-a-Sale-Extra-40-off-free-shipping-w-125/2169638.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169638"">Vineyard Vines</a> takes an <strong>extra 40% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091206,2169638"">sale styles</a> via coupon code ""WHALE40"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091209,2169638"">Whale of a Sale Event</a>. Shipping starts at <strong>$8.50</strong>, or get free shipping on orders of $125 or more. Deal ends January 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s41620/Vineyard-Vines/"">Vineyard Vines Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tnf1wmpietohvqqplqke",5,2169638
